key,match_done,dist,match_that_should_be_done
content.id,content.content.content.ID,0.7782827,[]
participant.role.coding.code,participant.participantRole.code.code,0.6868573,[]
participant.role.coding.system,participant.participantRole.code.codeSystem,0.6676965,[]
encounter.reference,encounter.text.reference.value,0.63291377,[]
component.code.coding.system,component.section.code.codeSystem,0.63244283,[]
component.code.coding.code,component.section.code.code,0.63026124,[]
referenceRange.type.text,referenceRange.observationRange.text.type,0.6267377,[]
participant.role.coding.display,participant.participantRole.code.displayName,0.62459785,[]
content.format.code,content.content.content.styleCode,0.6145007,[]
valueQuantity.value,entry.supply.quantity.value,0.5840616,[]
component.code.coding.display,component.procedure.code.displayName,0.58329064,[]
encounter.display,entry.encounter.code.displayName,0.5807075,[]
relationship.coding.code,entryRelationship.act.code.code,0.57640517,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.code']"
entry.resource.code.coding.system,entry.act.code.codeSystem,0.5743221,[]
referenceRange.low.value,referenceRange.observationRange.value.type,0.5728881,[]
relationship.coding.system,entryRelationship.act.code.codeSystem,0.5684269,[]
component.valueQuantity.code,component.observation.value.code,0.56211096,[]
component.valueQuantity.unit,component.observation.value.unit,0.56211096,[]
interpretation.coding.code,entry.observation.interpretationCode.code,0.55726624,"['ClinicalDocument.confidentialityCode.code', 'ClinicalDocument.recordTarget.patientRole.patient.name.use']"
telecom.value,author.assignedAuthor.telecom.value,0.5541711,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
telecom.value.1,patient.guardian.telecom.value,0.5541711,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
interpretation.coding.system,entry.observation.interpretationCode.codeSystem,0.5528897,[]
