key,match_done,dist,match_that_should_be_done
clinicalStatus.coding.system,ClinicalDocument.code.codeSystem,0.49314362,[]
component.code.coding.code,ClinicalDocument.component.typeCode,0.49105132,[]
clinicalStatus.coding.code,ClinicalDocument.code.code,0.48721936,"['ClinicalDocument.component.structuredBody.component.section.entry.observation.entryRelationship.observation.value.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.entryRelationship.procedure.statusCode.code', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.act.statusCode.code', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.statusCode.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.value.displayName']"
element.type.extension.url,ClinicalDocument.typeId.extension,0.46577162,[]
clinicalStatus.coding.display,ClinicalDocument.code.displayName,0.46556684,"['ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.act.entryRelationship.observation.entryRelationship.observation.value.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.value.displayName']"
rest.documentation,ClinicalDocument.documentationOf.typeCode,0.4553462,[]
participant.role.coding.code,ClinicalDocument.participant.functionCode.code,0.44152755,[]
component.code.coding.display,ClinicalDocument.componentOf.encompassingEncounter.code.displayName,0.44078127,[]
component.valueQuantity.value,ClinicalDocument.component.structuredBody.component.section.entry.supply.quantity.value,0.43413982,[]
entry.resource.telecom.value,ClinicalDocument.recordTarget.patientRole.telecom.value,0.42576793,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
participant.role.coding.system,ClinicalDocument.participant.associatedEntity.code.codeSystem,0.42474717,[]
telecom.value,ClinicalDocument.author.assignedAuthor.telecom.value,0.42445335,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.4237322,[]
qualification.code.coding.system,ClinicalDocument.authorization.consent.code.codeSystem,0.4182419,[]
hospitalization.dischargeDisposition.coding.system,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.codeSystem,0.4173101,[]
hospitalization.dischargeDisposition.coding.code,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.code,0.40899414,[]
entry.resource.telecom.use,ClinicalDocument.recordTarget.patientRole.telecom.use,0.40797806,[]
clinicalStatus.text,ClinicalDocument.id.root,0.4060304,[]
content.attachment.title,ClinicalDocument.title.type,0.40132275,[]
element.binding.extension.valueCanonical,ClinicalDocument.id.extension,0.40085593,[]
telecom.use,ClinicalDocument.author.assignedAuthor.telecom.use,0.40081555,[]
participant.role.coding.display,ClinicalDocument.participant.associatedEntity.code.displayName,0.39399293,[]
relationship.coding.system,structuredBody.component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.codeSystem,0.39249492,[]
qualification.code.coding.code,ClinicalDocument.authorization.consent.code.code,0.39022043,[]
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.rateQuantity.unit,0.38573113,[]
qualification.code.coding.display,ClinicalDocument.authorization.consent.code.displayName,0.3852485,[]
referenceRange.high.value,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.value,0.38478312,[]
component.valueQuantity.unit.1,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.doseQuantity.unit,0.383351,[]
element.constraint.extension.url,ClinicalDocument.authorization.consent.id.extension,0.38235143,[]
relationship.coding.code,structuredBody.component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.code,0.37904045,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.code']"
relationship.coding.display,structuredBody.component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.displayName,0.37864673,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.displayName']"
