key,match_done,dist,match_that_should_be_done
content.id,content.content.content.ID,0.77843356,[]
participant.role.coding.code,participant.participantRole.code.code,0.68700814,[]
participant.role.coding.system,participant.participantRole.code.codeSystem,0.6678474,[]
encounter.reference,encounter.text.reference.value,0.6330646,[]
component.code.coding.system,component.section.code.codeSystem,0.63259375,[]
component.code.coding.code,component.section.code.code,0.6304121,[]
referenceRange.type.text,referenceRange.observationRange.text.type,0.62688863,[]
participant.role.coding.display,participant.participantRole.code.displayName,0.6247487,[]
content.format.code,content.content.content.styleCode,0.61465156,[]
valueQuantity.value,entry.supply.quantity.value,0.58421254,[]
component.code.coding.display,component.procedure.code.displayName,0.5834415,[]
encounter.display,entry.encounter.code.displayName,0.58085835,[]
relationship.coding.code,entryRelationship.act.code.code,0.5765561,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.code']"
entry.resource.code.coding.system,entry.act.code.codeSystem,0.574473,[]
referenceRange.low.value,referenceRange.observationRange.value.type,0.5713768,[]
relationship.coding.system,entryRelationship.act.code.codeSystem,0.5685778,[]
component.valueQuantity.code,component.observation.value.code,0.5622618,[]
component.valueQuantity.unit,component.observation.value.unit,0.5622618,[]
interpretation.coding.code,entry.observation.interpretationCode.code,0.55741715,"['ClinicalDocument.confidentialityCode.code', 'ClinicalDocument.recordTarget.patientRole.patient.name.use']"
telecom.value,patient.guardian.telecom.value,0.554322,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
telecom.value.1,author.assignedAuthor.telecom.value,0.554322,"['ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.telecom.value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.telecom.value']"
interpretation.coding.system,entry.observation.interpretationCode.codeSystem,0.5530406,[]
entry.resource.code.coding.code,entry.act.code.code,0.5493586,"['ClinicalDocument.component.structuredBody.component.section.entry.observation.code.translation.code', 'ClinicalDocument.documentationOf.serviceEvent.performer.assignedEntity.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.participant.participantRole.playingEntity.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturedMaterial.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.entryRelationship.observation.value.code', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturedMaterial.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.observation.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.observation.value.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.participant.participantRole.playingEntity.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.act.entryRelationship.observation.value.code', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.precondition.criterion.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.code.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.observation.value.code', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.value.translation.code', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.code.code', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.code.code']"
entry.resource.location.reference,entry.observation.reference.typeCode,0.5491754,[]
relationship.coding.display,entryRelationship.act.code.displayName,0.5429548,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.displayName']"
component.valueQuantity.value,component.observation.value.value,0.5380477,[]
entry.resource.qualification.code.coding.system,entry.observation.code.codeSystem,0.53616476,[]
subject.display,subject.relatedSubject.code.displayName,0.5315273,[]
patient.display,patient.guardian.code.displayName,0.5315273,[]
telecom.use,patient.guardian.telecom.use,0.5303551,[]
telecom.use.1,author.assignedAuthor.telecom.use,0.5303551,[]
item.item.item.linkId,td.list.item.ID,0.5269168,[]
item.item.linkId,td.list.item.ID,0.5269168,[]
code.coding.system,code.qualifier.name.codeSystem,0.52579105,[]
hospitalization.dischargeDisposition.coding.code,entry.encounter.dischargeDispositionCode.code,0.5239585,[]
entry.resource.code.coding.display,entry.act.code.displayName,0.5238513,"['ClinicalDocument.component.structuredBody.component.section.entry.procedure.code.displayName', 'ClinicalDocument.recordTarget.patientRole.patient.administrativeGenderCode.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.act.entryRelationship.act.entryRelationship.procedure.code.displayName', 'ClinicalDocument.documentationOf.serviceEvent.performer.assignedEntity.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.participant.participantRole.playingEntity.code.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.value.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.observation.value.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.participant.participantRole.playingEntity.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.observation.value.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.observation.code.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.code.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.entryRelationship.act.entryRelationship.observation.value.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.entryRelationship.observation.value.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturedMaterial.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.observation.participant.participantRole.playingEntity.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.code.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturedMaterial.code.translation.displayName', 'ClinicalDocument.component.structuredBody.component.section.entry.observation.code.displayName']"
hospitalization.dischargeDisposition.coding.system,entry.encounter.dischargeDispositionCode.codeSystem,0.5236242,[]
referenceRange.low.code,observation.referenceRange.observationRange.moodCode,0.5228225,[]
