key,match_done,dist,match_that_should_be_done
concept.code,codeSystem,0.7003214,[]
resource.payloadMimeType,typeCode,1.9921367,[]
resource.name,displayName,0.79269105,"['ClinicalDocument.component.structuredBody.component.section.entry.encounter.participant.participantRole.playingEntity.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.substanceAdministration.consumable.manufacturedProduct.manufacturerOrganization.name.@value', 'ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.name.@value', 'ClinicalDocument.recordTarget.patientRole.providerOrganization.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.representedOrganization.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturerOrganization.name.@value']"
meta.profile,type,1.4172158,[]
answer.valueString,@value,1.4743255,[]
tag.system,codeSystem,1.4329807,[]
expectedSupplyDuration.value,@value,1.8760096,[]
encounter.display,use,1.0057746,[]
example.label,type,1.2013637,[]
answer.valueDecimal,@value,1.5573324,[]
multipleOr,institutionSpecified,1.2750638,[]
quantity.value,@value,0.77370816,[]
property.code,code,0.7231156,[]
publisher,representation,0.7189815,[]
format.system,codeSystem,1.137581,[]
title,qualifier,0.8857501,"['ClinicalDocument.title.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.code.displayName']"
tag.code,determinerCode,1.3716908,[]
manufacturer,representation,0.6425493,['ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.manufacturerModelName.@value']
content.url,displayName,1.6158136,[]
contained.payloadMimeType,typeCode,1.95127,[]
modelNumber,type,1.1090899,[]
description.text,institutionSpecified,1.2228161,[]
element.isModifierReason,determinerCode,1.4193366,[]
position.longitude,alignment,1.101177,[]
context.type,type,0.744006,[]
mapping.uri,type,1.5010396,[]
dispenseRequest.numberOfRepeatsAllowed,assigningAuthorityName,2.9273305,[]
medicationReference.reference,institutionSpecified,1.2711896,[]
interaction.documentation,representation,0.73086584,[]
patternCoding.system,codeSystem,1.1181924,[]
address.city,institutionSpecified,1.2266704,"['ClinicalDocument.recordTarget.patientRole.patient.guardian.addr.city.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.performer.assignedEntity.addr.city.@value', 'ClinicalDocument.recordTarget.patientRole.addr.city.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.performer.assignedEntity.addr.city.@value', 'ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.addr.city.@value']"
contained.status,institutionSpecified,0.98157775,[]
class.display,classCode,1.142631,[]
element.condition,type,0.91120523,[]
extension.valueUrl,displayName,1.8362753,[]
