key,match_done,dist,match_that_should_be_done
concept.code,organizer.component.observation.value.code,1.7407694,[]
snapshot.element.fixedUri,component.observation.text.reference.value,2.0101166,[]
address.period.end,entry.encounter.performer.time.value,1.9759814,[]
_implementationGuide.extension.url,ClinicalDocument.id.extension,2.0337875,[]
_implementationGuide.extension.valueCode,organizer.component.observation.value.code,1.3259454,[]
meta.profile,ClinicalDocument.title.@value,1.9731364,[]
valueCodeableConcept.coding.code,act.code.qualifier.value.codeSystem,1.6292939,"['ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.value.code', 'ClinicalDocument.recordTarget.patientRole.patient.religiousAffiliationCode.code', 'ClinicalDocument.component.structuredBody.component.section.entry.observation.value.code', 'ClinicalDocument.component.structuredBody.component.section.entry.observation.value.translation.code']"
_comparator.extension.valueCode,organizer.component.observation.value.code,1.1578687,[]
specialty.coding.code,ClinicalDocument.code.code,1.4089203,[]
resource.operation.definition,ClinicalDocument.title.@value,1.7501018,[]
_searchInclude.extension.valueCode,entry.observation.value.translation.code,1.4745947,[]
vaccineCode.coding.system,ClinicalDocument.code.code,1.4155829,[]
differential.element.min,patient.guardian.addr.country.@value,2.1082263,[]
manifestation.coding.code,ClinicalDocument.code.code,1.40815,"['ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.substanceAdministration.precondition.criterion.value.code', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.precondition.criterion.value.code']"
resource.location.reference,ClinicalDocument.title.@value,1.6691928,[]
encounter.display,ClinicalDocument.title.@value,2.0207994,[]
include.filter.value,ClinicalDocument.title.@value,1.6796126,[]
qualification.issuer.display,patient.guardian.addr.country.@value,1.868679,[]
patternCodeableConcept.coding.code,ClinicalDocument.participant.functionCode.code,1.7676803,[]
item.item.linkId,text.list.item.content.ID,1.6544106,[]
participant.member.display,patient.guardian.addr.country.@value,1.8731039,[]
multipleOr,patient.guardian.addr.country.@value,2.0304537,[]
property.code,organizer.component.observation.value.code,1.7841429,[]
include.filter.property,ClinicalDocument.title.@value,1.8747686,[]
dataAbsentReason.coding.code,component.observation.code.translation.code,1.7319453,[]
category.coding.system,ClinicalDocument.title.type,1.7903452,[]
verificationStatus.coding.system,organizer.component.observation.value.code,1.7452798,[]
publisher,patient.guardian.addr.country.@value,2.3002765,[]
title,ClinicalDocument.title.@value,1.9409754,"['ClinicalDocument.title.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.code.displayName']"
entry.resource.payloadMimeType,entry.observation.value.translation.type,1.8467977,[]
extension.valueCodeableConcept.text,encounter.code.originalText.reference.value,1.4488993,[]
agent.onBehalfOf.reference,component.observation.author.time.value,2.2676432,[]
manufacturer,patient.guardian.addr.country.@value,2.2835321,['ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.manufacturerModelName.@value']
content.url,ClinicalDocument.title.@value,2.0334952,[]
contained.payloadMimeType,organizer.component.observation.value.type,1.924384,[]
modelNumber,ClinicalDocument.title.@value,1.903214,[]
description.text,ClinicalDocument.title.@value,1.8510911,[]
