key,match_done,dist,match_that_should_be_done
concept.code,observation.value.translation.code,1.3287587,[]
resource.payloadMimeType,component.observation.value.type,1.7961802,[]
resource.name,location.addr.country.@value,1.4233314,"['ClinicalDocument.component.structuredBody.component.section.entry.encounter.participant.participantRole.playingEntity.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.substanceAdministration.consumable.manufacturedProduct.manufacturerOrganization.name.@value', 'ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.name.@value', 'ClinicalDocument.recordTarget.patientRole.providerOrganization.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.procedure.performer.assignedEntity.representedOrganization.name.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.consumable.manufacturedProduct.manufacturerOrganization.name.@value']"
meta.profile,location.addr.country.@value,1.7228849,[]
answer.valueString,observation.value.translation.type,1.3161561,[]
tag.system,location.addr.state.@value,1.7780284,[]
expectedSupplyDuration.value,entry.supply.quantity.value,1.2044095,[]
encounter.display,location.addr.country.@value,1.7006196,[]
example.label,location.addr.country.@value,1.7279893,[]
answer.valueDecimal,observation.value.reference.value,1.4206063,[]
multipleOr,guardian.addr.country.@value,1.7789564,[]
quantity.value,location.addr.country.@value,1.3062456,[]
property.code,observation.value.translation.code,1.3788633,[]
publisher,guardian.addr.country.@value,1.85653,[]
format.system,location.addr.country.@value,1.5808493,[]
title,location.addr.country.@value,1.811803,"['ClinicalDocument.title.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.organizer.code.displayName']"
tag.code,observation.value.translation.code,1.5346043,[]
manufacturer,guardian.addr.country.@value,1.8520441,['ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.manufacturerModelName.@value']
content.url,location.addr.country.@value,1.8182044,[]
contained.payloadMimeType,component.observation.performer.typeCode,1.8709159,[]
modelNumber,location.addr.country.@value,1.5364861,[]
description.text,observation.text.reference.value,1.4616282,[]
element.isModifierReason,component.observation.value.type,1.5517393,[]
position.longitude,location.addr.country.@value,1.6183823,[]
context.type,observation.value.translation.type,1.3249801,[]
mapping.uri,location.addr.country.@value,1.6969739,[]
dispenseRequest.numberOfRepeatsAllowed,entryRelationship.supply.repeatNumber.value,2.1477845,[]
medicationReference.reference,observation.text.reference.value,1.5774521,[]
interaction.documentation,location.addr.country.@value,1.727061,[]
patternCoding.system,observation.code.translation.type,1.4957198,[]
address.city,location.addr.city.@value,1.4421191,"['ClinicalDocument.recordTarget.patientRole.patient.guardian.addr.city.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.encounter.performer.assignedEntity.addr.city.@value', 'ClinicalDocument.recordTarget.patientRole.addr.city.@value', 'ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.performer.assignedEntity.addr.city.@value', 'ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.addr.city.@value']"
contained.status,location.addr.country.@value,1.6242992,[]
class.display,location.addr.country.@value,1.6639417,[]
element.condition,location.addr.country.@value,1.5045224,[]
extension.valueUrl,location.addr.state.@value,1.6536015,[]
attachment.url,location.addr.country.@value,1.8633472,[]
mapping.name,location.addr.country.@value,1.5217779,[]
extension.valueCanonical,observation.value.translation.type,1.2535253,[]
element.sliceName,component.section.title.@value,1.5350403,[]
period.end,encounter.performer.time.value,1.7144417,[]
copyright,guardian.addr.country.@value,1.8565646,[]
