key,match,dist
concept.code,translation.code,0.747766
snapshot.element.fixedUri,softwareName.@value,1.9990956
address.period.end,effectiveTime.institutionSpecified,1.5275893
_implementationGuide.extension.url,linkHtml.@value,1.836562
_implementationGuide.extension.valueCode,value.codeSystemName,1.4459144
meta.profile,translation.type,1.3655044
valueCodeableConcept.coding.code,functionCode.codeSystemName,1.9047195
_comparator.extension.valueCode,value.codeSystem,0.9311153
specialty.coding.code,code.code,1.0834789
resource.operation.definition,translation.type,1.1187834
_searchInclude.extension.valueCode,value.codeSystemName,1.5052391
vaccineCode.coding.system,code.codeSystem,1.2427666
differential.element.min,translation.type,1.8746096
manifestation.coding.code,code.code,0.9420938
resource.location.reference,reference.value,1.0529115
encounter.display,translation.type,1.1380589
include.filter.value,content.@value,1.1989645
qualification.issuer.display,country.@value,1.3965448
patternCodeableConcept.coding.code,functionCode.codeSystemName,1.8542523
item.item.linkId,item.ID,1.9838779
participant.member.display,family.qualifier,1.4110382
multipleOr,given.qualifier,1.4141862
property.code,translation.code,0.8000631
include.filter.property,reference.value,1.3620776
dataAbsentReason.coding.code,interpretationCode.codeSystem,1.8361661
category.coding.system,translation.codeSystem,1.1655598
verificationStatus.coding.system,translation.codeSystem,1.3350226
publisher,family.qualifier,1.1403805
title,title.@value,0.97292536
entry.resource.payloadMimeType,entryRelationship.typeCode,1.9044541
extension.valueCodeableConcept.text,value.codeSystemName,1.9425151
agent.onBehalfOf.reference,inFulfillmentOf.typeCode,2.0082355
manufacturer,family.qualifier,1.091468
content.url,content.@value,1.4754766
contained.payloadMimeType,performer.typeCode,1.7553915
modelNumber,translation.type,1.1146125
description.text,text.representation,0.50128424
participant.member.reference,family.qualifier,1.3282052
type.coding.system,component.typeCode,0.99303937
element.extension.valueString,sequenceNumber.value,1.4259166
position.longitude,translation.value,1.1948347
binding.extension.valueCanonical,originalText.@value,1.4641943
resource.address.postalCode,postalCode.@value,1.1394604
context.type,translation.type,0.7072325
mapping.uri,translation.type,1.4619042
dispenseRequest.numberOfRepeatsAllowed,inFulfillmentOf.typeCode,2.271219
medicationReference.reference,reference.value,1.0159277
snapshot.element.isModifier,reference.value,1.2966319
address.city,city.@value,0.98813426
contained.status,given.qualifier,1.0898272
resource.address.city,city.@value,1.1394606
concept.property.code,value.codeSystem,0.9580963
class.display,translation.type,1.2200664
location.location.reference,reference.value,1.2913613
item.answer.valueInteger,item.@value,1.5315535
compose.exclude.valueSet,repeatNumber.value,1.8852371
media.link.reference,text.mediaType,1.3672678
mapping.name,name.@value,0.98531616
snapshot.element.representation,reference.value,1.1565593
dischargeDisposition.coding.code,dischargeDispositionCode.code,0.8471694
period.end,period.value,1.2244011
copyright,translation.value,1.1875874
snapshot.element.path,center.value,1.6469862
authored,family.qualifier,1.2090175
modality.coding.system,translation.codeSystem,1.2533102
patternCodeableConcept.coding.system,approachSiteCode.codeSystem,1.7704096
context.expression,translation.value,1.0073308
telecom.system,telecom.value,0.9909055
dispenseRequest.expectedSupplyDuration.code,supply.moodCode,1.9884657
manifestation.coding.system,translation.codeSystem,1.0574565
element.mapping.map,translation.displayName,1.9541974
valueString,reference.value,0.8629889
requester.reference,reference.value,1.0360914
element.patternCoding.system,component.typeCode,1.393225
resource.connectionType.code,reference.typeCode,0.8528139
clinicalStatus.coding.code,statusCode.code,1.1980948
repeat.boundsPeriod.start,effectiveTime.institutionSpecified,1.674209
element.patternCoding.code,component.typeCode,1.3458365
questionnaire,family.qualifier,1.1908835
createdDateTime,effectiveTime.institutionSpecified,1.1551687
_chain.extension.url,linkHtml.@value,1.852199
entry.resource.id,content.ID,1.1866413
resource.name.family,name.@value,1.1549668
contained.managingOrganization.reference,reference.value,1.3296602
snapshot.element.short,period.value,1.365306
element.base.path,center.value,1.7392905
entry.fullUrl,linkHtml.@value,1.8684598
element.constraint.expression,reference.value,1.219443
entry.resource.authoredOn,entryRelationship.inversionInd,1.679126
valueCodeableConcept.coding.system,approachSiteCode.codeSystem,1.8407607
_searchRevInclude.extension.url,linkHtml.@value,2.649456
dataAbsentReason.coding.display,interpretationCode.displayName,1.9054922
type.extension.valueUrl,linkHtml.@value,1.7313269
resource.subject.display,state.@value,1.2192353
performer.reference,reference.value,1.0241547
performedDateTime,effectiveTime.institutionSpecified,1.1853353
code.coding.display,interpretationCode.code,1.0227195
referenceRange.high.value,low.value,1.3751692
telecom.extension.valueBoolean,telecom.value,1.3828503
