key,match,dist
valueCodeableConcept.text,codeSystemName,2.1687508
referenceRange.low.unit,contextConductionInd,2.3716908
author.display,displayName,1.0066688
definition.page.page.page.nameUrl,codeSystemName,3.7233946
participant.member.reference,institutionSpecified,1.3358121
rest.interaction.code,contextControlCode,1.0634778
rest.resource.supportedProfile,listType,1.7278559
identifier.value,value,0.6714124
differential.element.mustSupport,listType,1.8477856
differential.element.comment,value,1.2775981
entry.resource.onsetDateTime,contextConductionInd,2.8061104
snapshot.element.constraint.key,contextControlCode,1.9795474
entry.resource.qualification.identifier.type.text,codeSystemName,2.3190382
rest.resource.searchParam.extension.url,codeSystemName,3.0347679
address.postalCode,codeSystemName,1.4055946
concept.code,codeSystem,0.7003214
snapshot.element.meaningWhenMissing,contextControlCode,2.0830643
vaccineCode.text,codeSystemVersion,1.3420348
purpose,representation,0.7599792
component.valueQuantity.value,value,2.0088656
referenceRange.type.coding.system,codeSystemName,1.8351464
_implementationGuide.extension.url,contextControlCode,2.025678
differential.element.constraint.expression,determinerCode,1.5905445
entry.resource.category,listType,1.2914327
definition.resource.exampleCanonical,listType,1.4931874
snapshot.element.example.valuePeriod.start,contextControlCode,2.5463052
link.relation,institutionSpecified,1.2731277
entry.resource.code.coding.code,codeSystemName,2.16939
entry.resource.endpoint.reference,listType,1.7094626
entry.resource.verificationStatus.coding.display,codeSystemName,2.223249
participant.role.coding.system,contextControlCode,1.7117764
definition.resource.extension.valueString,contextControlCode,1.9783871
extension.valueCodeableConcept.text,codeSystemName,2.4701025
snapshot.element.constraint.severity,contextControlCode,1.6844921
entry.resource.organization.display,displayName,1.4274856
extension.valueDateTime,contextControlCode,2.1715827
class.code,classCode,0.0
content.data,value,1.3130138
valueQuantity.code,typeCode,1.2967931
snapshot.element.extension.valueString,contextControlCode,2.1437223
differential.element.patternCodeableConcept.coding.code,codeSystemName,3.5244362
dispenseRequest.numberOfRepeatsAllowed,assigningAuthorityName,2.9273305
entry.resource.requester.display,displayName,1.5454432
verificationStatus.coding.code,contextControlCode,1.4500062
contained.code.coding.display,contextControlCode,1.4419734
snapshot.element.alias,displayName,1.3749703
compose.include.filter.op,listType,2.466188
entry.resource.qualification.identifier.value,listType,2.0242553
component.dataAbsentReason.text,contextControlCode,2.193648
hospitalization.dischargeDisposition.coding.system,codeSystem,1.6291955
entry.resource.name.given,assigningAuthorityName,1.6381863
authoredOn,inversionInd,1.520109
snapshot.element.id,typeCode,1.9862895
instance,representation,0.57153577
location.location.display,displayName,1.1770271
snapshot.element.constraint.extension.valueBoolean,contextControlCode,2.4355464
