key,match,dist
concept.code,component.procedure.code.code,0.4696752007832148
snapshot.element.fixedUri,component.observation.id.extension,0.9708039927058768
address.period.end,substanceAdministration.effectiveTime.period.value,0.8348397830745905
entry.resource.name.suffix,informationRecipient.name.suffix.@value,0.6203192944426826
entry.resource.subject.reference,entry.observation.reference.typeCode,0.6189427289900692
_implementationGuide.extension.url,entry.procedure.id.extension,0.750238441054723
_implementationGuide.extension.valueCode,component.observation.value.codeSystem,0.5865870256530066
meta.profile,content.content.content.@value,1.0150741287308114
valueCodeableConcept.coding.code,code.qualifier.value.code,0.4927254085920403
_comparator.extension.valueCode,precondition.criterion.value.code,0.5207173448846205
vaccineCode.coding.system,component.procedure.code.codeSystem,0.5355183576479067
snapshot.element.slicing.description,component.observation.value.displayName,0.9477412064049999
differential.element.min,component.observation.text.@value,0.99436484780253
encounter.display,entry.encounter.code.displayName,0.6573025492950543
item.item.linkId,list.item.content.ID,0.48072538232497297
participant.member.display,participant.participantRole.code.displayName,0.5412433949465435
multipleOr,associatedPerson.name.given.@value,1.0449212113287445
concept.extension.valueCoding.code,code.qualifier.value.codeSystem,0.5542136534974548
property.code,code.qualifier.value.code,0.5074195695013074
category.coding.system,component.section.code.codeSystem,0.6916880630213679
publisher,author.assignedAuthor.telecom.use,0.9980449988176007
verificationStatus.coding.system,component.observation.statusCode.code,0.703653027540438
definition.resource.extension.url,component.section.id.extension,0.7325923990071755
title,component.section.title.@value,0.8226560056403848
entry.resource.payloadMimeType,entryRelationship.act.code.type,0.626849525475177
entry.resource.text.div,entry.act.text.@value,0.5624225172209841
extension.valueCodeableConcept.text,encounter.code.originalText.@value,0.502632160624158
entry.resource.address.line,entry.encounter.text.@value,0.7253132489184924
element.slicing.discriminator.type,component.procedure.performer.typeCode,0.8366613148251578
item.answer.valueCoding.system,component.observation.value.codeSystem,0.5363870797774573
content.url,content.content.content.ID,0.5341190348729086
contained.payloadMimeType,entry.act.code.type,0.7929648145087086
manufacturer,manufacturedProduct.manufacturerOrganization.name.@value,0.8611032642561793
modelNumber,ClinicalDocument.versionNumber.value,0.8137780814850185
description.text,text.paragraph.caption.@value,0.698341419962696
entry.resource.meta.lastUpdated,entry.supply.effectiveTime.type,0.7885382791836798
snapshot.element.extension.url,component.observation.id.extension,0.6898104654311825
qualification.code.coding.code,code.qualifier.value.code,0.4465311724242328
participant.member.reference,observation.participant.participantRole.classCode,0.6914799172946996
type.coding.system,component.observation.code.type,0.6681473264882117
position.longitude,observation.value.reference.value,1.064170661879723
context.type,component.observation.value.type,0.7388526247290738
mapping.uri,component.procedure.id.root,1.0577236770796536
dispenseRequest.numberOfRepeatsAllowed,entryRelationship.supply.repeatNumber.value,0.8084573288531969
medicationReference.reference,procedure.text.reference.value,0.7533658087289025
snapshot.element.binding.strength,component.observation.value.code,0.9311386085496609
snapshot.element.isModifier,component.observation.value.type,0.9322840213723464
address.city,location.addr.city.@value,0.8463903376310487
contained.status,entry.supply.statusCode.code,0.862297598231239
concept.property.code,subject.relatedSubject.code.codeSystem,0.6409967043964445
class.display,section.entry.act.classCode,0.8229711080242245
location.location.reference,observation.value.reference.value,0.7759374228524568
compose.exclude.valueSet,text.list.item.@value,0.7703674674004323
component.dataAbsentReason.coding.display,component.observation.code.displayName,0.6458471086736653
definition.page.page.nameUrl,component.section.code.displayName,0.802414434753322
entry.resource.medicationReference.reference,entry.observation.reference.typeCode,0.618146661429646
entry.resource.identifier.value,entry.supply.quantity.value,0.5106483490808112
media.link.reference,reference.externalDocument.text.mediaType,0.6490210913514887
mapping.name,code.qualifier.name.displayName,0.6480349195241651
snapshot.element.representation,referenceRange.observationRange.text.representation,0.8678713644870188
period.end,substanceAdministration.effectiveTime.period.value,0.8555212075654005
copyright,content.content.content.@value,1.032188798720111
snapshot.element.path,component.observation.value.@value,0.9461516343891735
authored,author.assignedAuthor.code.code,1.0137694235108454
modality.coding.system,component.procedure.code.codeSystem,0.7064278219369118
context.expression,component.section.entry.contextConductionInd,0.8753699720242297
telecom.system,patient.guardian.telecom.use,0.8423539465244472
participant.role.coding.system,participant.participantRole.code.codeSystem,0.3567914537017264
