key,match,dist
concept.code,ClinicalDocument.code.code,1.8194257
snapshot.element.fixedUri,ClinicalDocument.versionNumber.value,2.0899608
address.period.end,ClinicalDocument.participant.time.value,1.9908018
_implementationGuide.extension.url,ClinicalDocument.id.extension,2.0337875
_implementationGuide.extension.valueCode,ClinicalDocument.authorization.typeCode,1.6627332
meta.profile,ClinicalDocument.title.@value,1.9731364
valueCodeableConcept.coding.code,ClinicalDocument.participant.functionCode.code,1.8003954
_comparator.extension.valueCode,ClinicalDocument.versionNumber.value,1.588687
specialty.coding.code,ClinicalDocument.code.code,1.4089203
resource.operation.definition,ClinicalDocument.title.@value,1.7501018
_searchInclude.extension.valueCode,ClinicalDocument.code.displayName,1.681505
vaccineCode.coding.system,ClinicalDocument.code.code,1.4155829
differential.element.min,ClinicalDocument.title.@value,2.2573428
manifestation.coding.code,ClinicalDocument.code.code,1.40815
resource.location.reference,ClinicalDocument.title.@value,1.6691928
encounter.display,ClinicalDocument.title.@value,2.0207994
include.filter.value,ClinicalDocument.title.@value,1.6796126
qualification.issuer.display,ClinicalDocument.title.@value,1.8786796
patternCodeableConcept.coding.code,ClinicalDocument.participant.functionCode.code,1.7676803
item.item.linkId,component.section.text.list.item.content.ID,2.192393
participant.member.display,ClinicalDocument.title.@value,1.99111
multipleOr,ClinicalDocument.title.type,2.089871
property.code,ClinicalDocument.code.code,1.8760155
include.filter.property,ClinicalDocument.title.@value,1.8747686
dataAbsentReason.coding.code,ClinicalDocument.confidentialityCode.code,1.7592258
category.coding.system,ClinicalDocument.title.type,1.7903452
verificationStatus.coding.system,ClinicalDocument.authorization.typeCode,1.7560859
publisher,ClinicalDocument.title.@value,2.314437
title,ClinicalDocument.title.@value,1.9409754
entry.resource.payloadMimeType,section.entry.organizer.component.observation.value.type,1.9828166
extension.valueCodeableConcept.text,organizer.component.procedure.code.originalText.reference.value,1.6930814
agent.onBehalfOf.reference,ClinicalDocument.author.time.value,2.3061438
manufacturer,ClinicalDocument.title.@value,2.385296
content.url,ClinicalDocument.title.@value,2.0334952
contained.payloadMimeType,ClinicalDocument.title.type,1.9548105
modelNumber,ClinicalDocument.title.@value,1.903214
description.text,ClinicalDocument.title.@value,1.8510911
participant.member.reference,ClinicalDocument.title.@value,2.0106325
type.coding.system,ClinicalDocument.title.type,1.5413088
element.extension.valueString,ClinicalDocument.versionNumber.value,1.6365567
position.longitude,ClinicalDocument.title.@value,2.056558
binding.extension.valueCanonical,ClinicalDocument.title.@value,1.572318
resource.address.postalCode,ClinicalDocument.code.code,1.6467904
context.type,ClinicalDocument.title.type,1.5896252
mapping.uri,ClinicalDocument.id.extension,2.0963762
dispenseRequest.numberOfRepeatsAllowed,ClinicalDocument.inFulfillmentOf.typeCode,2.469335
medicationReference.reference,ClinicalDocument.title.@value,1.7586623
snapshot.element.isModifier,ClinicalDocument.title.@value,1.7790455
address.city,ClinicalDocument.title.@value,2.0533297
contained.status,ClinicalDocument.title.@value,1.8883204
resource.address.city,ClinicalDocument.title.@value,1.8936558
concept.property.code,ClinicalDocument.code.code,1.6471564
class.display,ClinicalDocument.title.type,1.9234967
location.location.reference,ClinicalDocument.title.@value,1.8277773
item.answer.valueInteger,ClinicalDocument.versionNumber.value,1.7977474
compose.exclude.valueSet,ClinicalDocument.versionNumber.value,1.9737096
media.link.reference,ClinicalDocument.title.@value,1.7996765
mapping.name,ClinicalDocument.title.type,1.7774289
snapshot.element.representation,ClinicalDocument.title.@value,1.7716919
dischargeDisposition.coding.code,ClinicalDocument.code.code,1.4417427
period.end,ClinicalDocument.participant.time.value,2.1356192
copyright,ClinicalDocument.title.@value,2.2773595
snapshot.element.path,ClinicalDocument.title.@value,1.9067814
authored,ClinicalDocument.title.@value,2.3461967
modality.coding.system,ClinicalDocument.title.type,1.8239955
patternCodeableConcept.coding.system,ClinicalDocument.code.codeSystem,1.7802945
context.expression,ClinicalDocument.title.@value,1.9520209
telecom.system,ClinicalDocument.title.type,2.2324274
