key,match,dist
concept.code,codeSystem,0.7003214
snapshot.element.fixedUri,listType,2.1456976
address.period.end,displayName,1.890784
entry.resource.name.suffix,assigningAuthorityName,1.7056327
entry.resource.subject.reference,listType,1.6394452
_implementationGuide.extension.url,contextControlCode,2.025678
_implementationGuide.extension.valueCode,contextControlCode,1.7862759
meta.profile,type,1.4172158
valueCodeableConcept.coding.code,codeSystemName,2.857644
_comparator.extension.valueCode,contextControlCode,1.3376603
vaccineCode.coding.system,codeSystemVersion,1.383418
snapshot.element.slicing.description,listType,1.6803554
differential.element.min,type,1.978139
encounter.display,use,1.0057746
item.item.linkId,listType,3.1049528
participant.member.display,displayName,1.3264424
multipleOr,institutionSpecified,1.2750638
concept.extension.valueCoding.code,codeSystemName,1.8301259
property.code,code,0.7231156
category.coding.system,codeSystem,1.0697334
publisher,representation,0.7189815
verificationStatus.coding.system,codeSystem,1.4058712
definition.resource.extension.url,listType,1.9649074
title,qualifier,0.8857501
entry.resource.payloadMimeType,listType,2.3472319
entry.resource.text.div,contextControlCode,2.2968187
extension.valueCodeableConcept.text,codeSystemName,2.4701025
entry.resource.address.line,listType,1.8080033
element.slicing.discriminator.type,typeCode,2.9106114
item.answer.valueCoding.system,codeSystemName,2.103821
content.url,displayName,1.6158136
contained.payloadMimeType,typeCode,1.95127
manufacturer,representation,0.6425493
modelNumber,type,1.1090899
description.text,institutionSpecified,1.2228161
entry.resource.meta.lastUpdated,listType,2.436518
snapshot.element.extension.url,displayName,2.0676835
qualification.code.coding.code,codeSystemName,1.7800165
participant.member.reference,institutionSpecified,1.3358121
type.coding.system,typeCode,1.0021825
position.longitude,alignment,1.101177
context.type,type,0.744006
mapping.uri,type,1.5010396
dispenseRequest.numberOfRepeatsAllowed,assigningAuthorityName,2.9273305
medicationReference.reference,institutionSpecified,1.2711896
snapshot.element.binding.strength,contextControlCode,1.7687769
snapshot.element.isModifier,determinerCode,1.4087704
address.city,institutionSpecified,1.2266704
contained.status,institutionSpecified,0.98157775
concept.property.code,codeSystem,0.9738444
class.display,classCode,1.142631
location.location.reference,displayName,1.3036721
compose.exclude.valueSet,listType,2.1160994
component.dataAbsentReason.coding.display,contextControlCode,2.3835688
definition.page.page.nameUrl,codeSystemName,2.8486235
entry.resource.medicationReference.reference,listType,1.9103005
entry.resource.identifier.value,listType,1.7672739
media.link.reference,displayName,1.5562711
mapping.name,displayName,0.88313204
snapshot.element.representation,@value,1.285344
period.end,institutionSpecified,1.5522051
copyright,representation,0.75885844
snapshot.element.path,contextControlCode,1.7827203
authored,representation,0.8015496
modality.coding.system,codeSystem,1.2279304
context.expression,institutionSpecified,0.9650456
telecom.system,operator,1.2786007
participant.role.coding.system,contextControlCode,1.7117764
dispenseRequest.expectedSupplyDuration.code,contextControlCode,2.2947676
snapshot.element.constraint.source,contextControlCode,1.650017
valueString,@value,0.9117802
entry.resource.target.reference,listType,1.6867213
requester.reference,institutionSpecified,0.9743871
resource._searchRevInclude.extension.valueCode,codeSystemName,3.1186001
snapshot.element.slicing.ordered,listType,1.7650213
snapshot.element.patternIdentifier.system,codeSystemName,1.7863369
clinicalStatus.coding.code,contextControlCode,1.6134044
questionnaire,representation,0.6422533
createdDateTime,displayName,1.7759894
_chain.extension.url,displayName,1.9782519
entry.resource.id,listType,2.0648391
resource.agent.onBehalfOf.reference,assigningAuthorityName,2.589008
resource.verificationStatus.coding.system,codeSystemName,1.6739268
entry.resource.location.reference,listType,1.6236535
contained.managingOrganization.reference,institutionSpecified,1.3025438
snapshot.element.short,listType,1.5092332
entry.fullUrl,displayName,1.9785994
definition.extension.extension.url,displayName,2.0132573
resource.code.coding.code,codeSystemName,1.8405912
entry.resource.authoredOn,inversionInd,2.1165352
valueCodeableConcept.coding.system,codeSystemName,2.41137
component.dataAbsentReason.coding.code,codeSystemName,2.3920443
component.code.coding.code,codeSystemName,1.8314265
performer.reference,institutionSpecified,0.93247074
performedDateTime,displayName,1.7881793
code.coding.display,typeCode,1.1890073
rest.resource.extension.url,contextControlCode,2.1346886
contained.payloadType.coding.system,codeSystemName,1.8261975
entry.resource.telecom.system,codeSystem,1.7720517
extension.valueCodeableConcept.coding.code,codeSystemName,3.1854615
referenceRange.high.value,listType,2.2027931
telecom.extension.valueBoolean,nullFlavor,1.8571483
rest.resource.interaction.code,contextControlCode,1.2450988
entry.resource.address.text,listType,1.8407912
content.attachment.contentType,listType,1.6430216
differential.element.constraint.xpath,nullFlavor,3.3489919
extension.url,extension,1.5081215
name.prefix,displayName,1.0392088
item.answer.valueCoding.code,codeSystemName,2.2790124
contact.name,displayName,0.915724
item.linkId,listType,2.3682241
clinicalStatus.coding.system,codeSystem,1.619012
relationship.coding.display,displayName,1.197893
referenceRange.high.unit,listType,2.2251577
name.use,displayName,0.95271516
kind,type,0.8534677
parameter.binding.strength,@value,1.345773
contact.telecom.system,codeSystem,1.4738461
item.item.answer.valueString,listType,2.9845195
referenceRange.type.coding.code,codeSystemName,1.9506078
valueQuantity.code,typeCode,1.2967931
experimental,representation,0.6074182
differential.element.mustSupport,listType,1.8477856
differential.element.comment,@value,1.2775981
dependsOn.uri,negationInd,2.1202984
valueSet,@value,1.2705219
rest.security.description,institutionSpecified,1.4428253
entry.resource.telecom.value,listType,1.8394178
dependsOn.packageId,contextControlCode,2.5659568
differential.element.slicing.rules,contextControlCode,1.6971842
definition.resource.name,displayName,1.0289966
dispenseRequest.quantity.code,contextControlCode,1.446923
compose.include.concept.code,contextControlCode,1.442953
snapshot.element.min,listType,2.0403388
dispenseRequest.expectedSupplyDuration.value,contextControlCode,2.6703792
participant.role.coding.display,contextControlCode,1.7188793
snapshot.element.binding.valueSet,contextControlCode,2.4126363
snapshot.element.example.valueCode,contextControlCode,1.8720813
element.type.extension.valueString,typeCode,2.224498
snapshot.element.example.label,listType,1.7087085
hasMember.reference,institutionSpecified,1.0315274
timing.repeat.boundsPeriod.start,contextConductionInd,2.3649802
xpath,mediaType,0.76337683
property.description,institutionSpecified,0.87493616
element.constraint.extension.url,contextControlCode,2.0086026
gender,representation,0.9251112
chain,representation,1.0204847
identifier.use,use,0.6714124
resource.payloadType.coding.system,codeSystemName,1.9239373
media.link.display,displayName,1.4386537
presentedForm.contentType,listType,1.6024641
modality.coding.display,displayName,1.412455
component.valueQuantity.unit,unit,2.0088656
occurrenceDateTime,displayName,1.8429282
deviceName.name,displayName,1.4000847
_comparator.extension.url,displayName,1.7220924
recordedDate,institutionSpecified,1.2858605
encounter.reference,representation,0.8984088
compose.include.filter.value,listType,1.7978942
differential.element.constraint.human,contextControlCode,1.776609
expression,representation,0.51369166
referenceRange.type.coding.display,typeCode,1.9635409
resource._searchRevInclude.extension.url,codeSystemName,3.1846273
agent.type.coding.display,typeCode,1.5994401
type._targetProfile.extension.valueBoolean,listType,2.7063072
name.period.start,displayName,1.3861492
property.uri,@value,1.4040264
snapshot.element.base.max,contextControlCode,2.1407287
concept.display,displayName,0.9499604
subject.reference,institutionSpecified,0.8788764
snapshot.element.extension.valueCode,contextControlCode,1.8514385
contained.address,institutionSpecified,0.97217214
snapshot.element.definition,institutionSpecified,1.3810587
rest.interaction.extension.valueCode,contextControlCode,1.788457
entry.resource.location.display,displayName,1.538548
valueQuantity.system,@value,1.3141215
device.display,displayName,1.0832199
parameter.use,use,0.7066621
resource.qualification.identifier.use,use,1.5468434
differential.element.binding.description,determinerCode,1.5620524
resource.clinicalStatus.coding.display,contextControlCode,1.9087179
rest.resource.searchParam.type,listType,2.2013645
rest.resource.searchParam.name,codeSystemName,2.1766646
snapshot.element.slicing.rules,contextControlCode,1.6580797
_patchFormat.extension.url,codeSystemVersion,2.2095332
concept.extension.valueCoding.system,codeSystemName,1.7568994
content.contentType,listType,1.3943927
content.attachment.url,displayName,1.7624435
valueCodeableConcept.text,codeSystemName,2.1687508
resource.clinicalStatus.coding.system,codeSystemName,1.907724
type.coding.code,typeCode,0.92516696
reportedBoolean,type,1.1348261
resource.specialty.coding.display,contextControlCode,1.5217427
managingOrganization.reference,institutionSpecified,1.0741284
meta.extension.valueMarkdown,contextControlCode,2.0214927
subject.display,institutionSpecified,0.9875365
link.url,href,1.877217
