key,match,dist
criticality,observation.effectiveTime.value,0.9520589984040295
prefix,name.prefix.@value,0.6397767508527078
expression,languageCommunication.languageCode.code,0.9942588771091586
valueUrl,value.reference.value,0.5246983185498342
short,effectiveTime.low.value,0.9696558643108255
orderMeaning,order.id.root,0.7569125135122652
category,item.list.listType,0.9257180508958971
lifecycleStatus,procedure.statusCode.code,0.8482245225174931
requirements,criterion.code.code,1.012495173036545
value,value.low.value,0.3297113653896606
referencePolicy,text.reference.value,0.6977609669927795
abstract,ClinicalDocument.title.type,1.0358214571235005
searchRevInclude,text.list.listType,1.0505641062578674
display,act.code.displayName,0.7778752104169214
map,text.table.border,0.9782021204335217
valueCanonical,value.originalText.@value,0.48776121132341826
text,text.content.@value,0.6361791176318905
valueDateTime,authenticator.time.value,0.3663051379078088
chain,supply.product.typeCode,1.058056326147556
linkId,list.item.ID,0.6808494690516453
mustSupport,encounter.effectiveTime.value,1.026832577469511
human,legalAuthenticator.time.type,1.0516202756912219
onsetDateTime,time.low.value,0.7233986526758802
valueSet,value.high.value,0.5144906060800912
onset,effectiveTime.period.value,1.0631258811286155
fixedUri,name.given.@value,1.0419608594746501
reference,text.reference.value,0.6457967474113264
experimental,ClinicalDocument.effectiveTime.type,1.0396600573163257
manufactureDate,manufacturedProduct.manufacturedMaterial.classCode,0.9376327537335382
system,procedure.code.codeSystem,0.7138730594463147
isModifierReason,name.given.qualifier,0.9580154862700934
exampleCanonical,originalText.reference.value,0.9863238900730574
isSummary,text.paragraph.@value,0.9919549926181539
code,procedure.code.code,0.3337078453702982
gender,subject.administrativeGenderCode.code,0.8830376440029196
baseDefinition,criterion.value.type,0.9588609887155166
createdDateTime,author.time.type,0.7105028757655467
representation,observationRange.text.representation,0.8051841936245635
strength,supply.quantity.value,0.9524220668957207
comment,paragraph.content.@value,0.9970719823552724
total,value.high.value,0.9639769567582263
postalCode,serviceEvent.code.code,0.5298986004650004
name,qualifier.name.displayName,0.5284047188257452
deviceIdentifier,playingDevice.code.code,0.7926709938819089
derivation,name.suffix.@value,1.0457301570837951
occurrenceDateTime,author.time.type,0.702467005496959
fixedCode,relatedSubject.code.code,0.5048630994365
resourceType,observation.value.type,0.6807547750869287
documentation,ClinicalDocument.documentationOf.typeCode,0.8245421419275071
source,text.reference.value,0.915685303301583
active,act.effectiveTime.type,0.9983769486541454
format,content.content.styleCode,0.9287579582039793
end,effectiveTime.period.value,0.9980346768374411
