key,match,dist
rest.resource.searchParam.documentation,value.displayName,1.9771024
compose.include.filter.property,name.use,1.7111545
snapshot.element.slicing.ordered,sequenceNumber.value,1.7124871
extension.valueCodeableConcept.text,value.codeSystemName,1.9425151
effectiveDateTime,effectiveTime.institutionSpecified,1.0214343
copyright,translation.value,1.1875874
definition.page.page.page.page.nameUrl,targetSiteCode.displayName,3.9257317
total,translation.value,1.1279619
snapshot.element.contentReference,content.@value,1.410915
relationship.coding.display,event.code,1.2169743
entry.resource.verificationStatus.coding.code,maritalStatusCode.codeSystem,1.6897888
valueSet,given.@value,1.0635759
context.period.start,period.value,1.2401538
snapshot.element.patternCoding.system,value.codeSystem,1.7048082
address.period.start,effectiveTime.institutionSpecified,1.355437
rest.resource.extension.valueCode,value.codeSystemName,1.5137281
item.item.item.linkId,item.ID,3.0772147
compose.exclude.valueSet,repeatNumber.value,1.8852371
differential.element.condition,reference.value,1.1379932
concept.definition,paragraph.@value,1.0853807
status,family.qualifier,1.0972517
definition.page.page.page.nameUrl,targetSiteCode.displayName,3.1103122
parameter.name,name.@value,0.7919314
meta.extension.valueString,softwareName.@value,1.6931183
differential.element.patternCodeableConcept.coding.system,standardIndustryClassCode.codeSystem,2.2830803
compose.include.system,telecom.use,1.4226536
rest.resource.interaction.extension.valueCode,value.codeSystemName,1.7171662
extension.url,reference.value,1.5330759
modelNumber,translation.type,1.1146125
entry.resource.status,reference.value,1.4752408
entry.resource.telecom.system,telecom.use,1.6925299
entry.resource.practitioner.reference,reference.value,1.497885
_multipleOr.extension.valueCode,value.codeSystemName,1.6536738
item.item.item.answer.valueCoding.system,item.styleCode,3.414285
entry.resource.requester.display,translation.displayName,1.493374
identifier.value,reference.value,0.6121756
verificationStatus.coding.display,code.displayName,1.4651101
valueBoolean,reference.value,1.0008181
performedPeriod.start,period.value,1.3464421
target.dueDate,effectiveTime.institutionSpecified,1.7176203
parameter.type,translation.type,0.7452417
base,country.@value,1.1604722
modality.coding.display,patient.determinerCode,1.3833838
differential.element.requirements,reference.value,1.1190773
component.code.text,component.typeCode,1.1052724
snapshot.element.slicing.description,text.type,1.6395404
medicationReference.display,reference.value,1.0861766
entry.resource.qualification.issuer.display,entryRelationship.typeCode,1.8003932
type.coding.system,component.typeCode,0.99303937
_implementationGuide.extension.url,linkHtml.@value,1.836562
definition.page.page.generation,text.mediaType,2.0231032
questionnaire,family.qualifier,1.1908835
entry.fullUrl,linkHtml.@value,1.8684598
_patchFormat.extension.url,linkHtml.@value,1.9905589
entry.resource.qualification.code.coding.system,approachSiteCode.codeSystem,1.5468878
snapshot.element.isSummary,paragraph.@value,1.3473274
reaction.severity,translation.type,1.2530537
recordedDate,given.qualifier,1.3273209
property.code,translation.code,0.8000631
item.item.item.answer.valueCoding.display,item.styleCode,3.494057
instance,family.qualifier,1.0731794
presentedForm.data,text.type,1.5994256
snapshot.element.definition,reference.value,1.2138238
performer.reference,reference.value,1.0241547
extension.valueCodeableConcept.coding.display,standardIndustryClassCode.displayName,2.1281624
class.code,observation.classCode,0.54888994
content.format.display,content.@value,1.2663895
parameter.use,addr.use,0.93422735
requester.display,translation.type,1.1541382
rest.resource.searchParam.definition,value.displayName,2.008681
caseSensitive,given.qualifier,1.2116569
snapshot.element.binding.extension.valueString,priorityCode.nullFlavor,2.0907433
definition.page.title,title.type,1.2294693
extension.extension.valueCoding.display,value.displayName,1.6618263
parameter.binding.strength,reference.value,1.2109113
active,family.qualifier,1.1343659
hospitalization.dischargeDisposition.coding.system,patient.determinerCode,1.54179
code.coding.code,languageCode.code,0.8064595
type.coding.code,component.typeCode,0.8592948
code.coding.system,code.codeSystem,0.8471694
snapshot.element.patternIdentifier.system,component.typeCode,1.7545623
name.use,name.use,0.0
entry.resource.identifier.use,name.use,1.4900635
entry.resource.gender,reference.value,1.5426977
item.item.item.answer.valueCoding.code,targetSiteCode.codeSystemName,3.543688
extension.valueCode,value.code,0.663863
snapshot.element.example.valuePeriod.start,streetAddressLine.@value,2.1526585
