key,match,dist
criticality,location.addr.country.@value,1.8177319
prefix,location.addr.country.@value,1.7458264
expression,guardian.addr.country.@value,1.7978804
valueUrl,location.addr.country.@value,1.5557132
short,location.addr.country.@value,1.815264
orderMeaning,location.addr.country.@value,1.5965825
category,location.addr.country.@value,1.8028276
lifecycleStatus,location.addr.country.@value,1.7083851
requirements,location.addr.country.@value,1.8710641
value,location.addr.country.@value,1.3970304
referencePolicy,guardian.addr.country.@value,1.6264716
abstract,guardian.addr.country.@value,1.8421592
searchRevInclude,encounter.text.reference.value,2.1885529
display,location.addr.country.@value,1.7334957
map,location.addr.country.@value,1.687672
valueCanonical,location.addr.country.@value,1.3779213
text,observation.text.reference.value,1.7480421
valueDateTime,observation.participant.time.value,1.1300296
chain,location.addr.country.@value,1.8283712
linkId,component.encounter.id.extension,1.2993637
mustSupport,receivedOrganization.addr.country.@value,1.7887855
human,guardian.addr.country.@value,1.7248687
onsetDateTime,observation.participant.time.value,1.7504994
valueSet,location.addr.state.@value,1.3906971
onset,location.addr.country.@value,1.9121144
fixedUri,guardian.addr.country.@value,1.7315971
reference,guardian.addr.country.@value,1.760902
experimental,guardian.addr.country.@value,1.8925797
manufactureDate,location.addr.country.@value,1.6715648
system,location.addr.country.@value,1.7174271
isModifierReason,guardian.addr.country.@value,1.6651212
exampleCanonical,guardian.addr.country.@value,1.7114608
isSummary,location.addr.country.@value,1.8654673
code,observation.value.translation.code,1.6483412
gender,location.addr.country.@value,1.788282
baseDefinition,location.addr.country.@value,1.5681442
createdDateTime,encounter.performer.time.value,1.4656689
representation,guardian.addr.country.@value,1.8422581
strength,location.addr.country.@value,1.7168912
comment,guardian.addr.country.@value,1.8393365
total,guardian.addr.country.@value,1.7415328
postalCode,observation.code.translation.type,1.5077506
name,location.addr.country.@value,1.6255358
deviceIdentifier,location.addr.country.@value,1.572869
derivation,location.addr.country.@value,1.8383629
occurrenceDateTime,observation.participant.time.value,1.4547049
fixedCode,observation.value.translation.code,1.4141418
resourceType,observation.value.translation.type,1.3482933
documentation,location.addr.country.@value,1.8506403
source,location.addr.country.@value,1.6605115
active,guardian.addr.country.@value,1.8201315
format,location.addr.country.@value,1.7121912
end,location.addr.country.@value,1.7900779
nameUrl,location.addr.country.@value,1.8706354
multipleOr,guardian.addr.country.@value,1.7789564
patchFormat,location.addr.country.@value,1.7146815
recorded,location.addr.country.@value,1.8568733
title,location.addr.country.@value,1.811803
license,location.addr.country.@value,1.8293533
key,location.addr.country.@value,1.7044245
fhirVersion,guardian.addr.country.@value,2.4757342
multipleAnd,guardian.addr.country.@value,1.6788089
modelNumber,location.addr.country.@value,1.5364861
description,location.addr.country.@value,1.8124642
valueBoolean,location.addr.country.@value,1.3796245
latitude,location.addr.country.@value,1.8186269
use,patient.guardian.addr.use,1.527392
packageId,component.encounter.id.extension,1.1896427
url,location.addr.country.@value,1.8797079
severity,location.addr.country.@value,1.8549773
version,guardian.addr.country.@value,1.8174901
lotNumber,location.addr.country.@value,1.7749548
date,location.addr.country.@value,1.719092
country,location.addr.country.@value,1.6417594
doc_id,ClinicalDocument.id.extension,1.5324695
state,location.addr.state.@value,1.6417594
op,guardian.addr.country.@value,2.3406103
identity,location.addr.country.@value,1.7212583
manufacturer,guardian.addr.country.@value,1.8520441
data,location.addr.country.@value,1.6696875
property,location.addr.country.@value,1.6918648
kind,guardian.addr.country.@value,1.6795164
label,location.addr.country.@value,1.8180435
comparator,guardian.addr.country.@value,1.8096218
suffix,guardian.addr.country.@value,1.7992686
fullUrl,guardian.addr.country.@value,1.9115657
min,guardian.addr.country.@value,2.1027594
authoredOn,representedOrganization.addr.country.@value,2.0664682
performedDateTime,encounter.performer.time.value,1.4189967
primarySource,guardian.addr.country.@value,1.6079996
birthDate,location.addr.country.@value,1.962229
instantiates,location.addr.country.@value,1.870376
start,location.addr.country.@value,1.8036743
isModifier,guardian.addr.country.@value,1.8025624
family,guardian.addr.country.@value,1.7733659
hash,location.addr.country.@value,1.8431873
expirationDate,location.addr.country.@value,1.8306599
uri,guardian.addr.country.@value,1.8037258
valueString,location.addr.country.@value,1.3584756
numberOfRepeatsAllowed,patient.name.given.@value,2.0717351
payloadMimeType,observation.value.translation.type,1.8182827
serialNumber,location.addr.country.@value,1.7412819
meaningWhenMissing,encounter.performer.time.value,1.6509073
longitude,location.addr.country.@value,1.8075706
contentType,location.addr.country.@value,1.7822257
div,guardian.addr.country.@value,2.0761771
mode,location.addr.country.@value,1.7085613
valueMarkdown,location.addr.country.@value,1.389715
dueDate,observation.participant.time.value,1.8612784
path,location.addr.country.@value,1.6658872
valueUri,location.addr.country.@value,1.4496632
targetProfile,location.addr.country.@value,1.5897162
valueCode,observation.value.translation.code,0.9539611
base,location.addr.country.@value,1.6436069
xpath,location.addr.country.@value,1.8116084
recordedDate,location.addr.country.@value,1.7598019
count,guardian.addr.country.@value,1.7658637
condition,location.addr.country.@value,1.7714287
lastUpdated,receivedOrganization.addr.country.@value,1.8156425
unit,location.addr.country.@value,1.7067353
given,location.addr.country.@value,1.7629199
questionnaire,location.addr.country.@value,1.929608
effectiveDateTime,observation.participant.time.value,1.4638673
relation,location.addr.country.@value,1.7113979
rules,guardian.addr.country.@value,1.8739904
address,location.addr.country.@value,1.7530632
status,location.addr.country.@value,1.7170727
generation,guardian.addr.country.@value,1.8283391
issued,receivedOrganization.addr.country.@value,1.9496769
entryType,entry.observation.value.type,1.3116326
instance,location.addr.country.@value,1.7902341
creation,location.addr.country.@value,1.8410233
abatementDateTime,observation.participant.time.value,1.5217851
versionId,component.encounter.id.extension,1.2693683
exampleBoolean,guardian.addr.country.@value,1.6459255
authored,guardian.addr.country.@value,1.9628853
max,guardian.addr.country.@value,1.8177695
searchInclude,location.addr.country.@value,1.7609271
purpose,location.addr.country.@value,1.7874403
city,location.addr.country.@value,1.6192566
carrierHRF,tr.td.paragraph.@value,3.2284427
sliceName,location.addr.country.@value,1.5458268
publisher,guardian.addr.country.@value,1.85653
ordered,guardian.addr.country.@value,1.8995836
implementationGuide,guardian.addr.country.@value,1.7315787
supportedProfile,representedOrganization.addr.country.@value,1.6103415
alias,location.addr.country.@value,1.8172982
intent,guardian.addr.country.@value,1.81634
valueDecimal,location.addr.country.@value,1.4056902
contentReference,location.addr.country.@value,1.569844
type,location.addr.country.@value,1.6184694
definition,location.addr.country.@value,1.7995987
line,location.addr.country.@value,1.6759464
id,component.observation.id.extension,1.4883028
profile,location.addr.country.@value,1.7175153
xpathUsage,location.addr.country.@value,2.8644257
reportedBoolean,guardian.addr.country.@value,1.6747108
caseSensitive,guardian.addr.country.@value,1.6684155
valueInteger,location.addr.country.@value,1.3598154
copyright,guardian.addr.country.@value,1.8565646
