key,match,dist
content.id,content.content.content.ID,0.7661039
encounter.reference,encounter.text.reference.value,0.620735
quantity.value,entry.supply.quantity.value,0.59378797
encounter.display,entry.encounter.code.displayName,0.5685287
organization.display,organizer.code.translation.displayName,0.5433797
telecom.value,author.assignedAuthor.telecom.value,0.5419923
telecom.value,patient.guardian.telecom.value,0.5419923
actor.reference,act.text.reference.value,0.53525716
high.value,performer.time.high.value,0.5214431
patient.display,patient.guardian.code.displayName,0.51919764
subject.display,subject.relatedSubject.code.displayName,0.51919764
telecom.use,patient.guardian.telecom.use,0.5180254
telecom.use,author.assignedAuthor.telecom.use,0.5180254
location.reference,observation.value.reference.value,0.5067202
low.value,performer.time.low.value,0.50654995
medicationReference.reference,observation.value.reference.value,0.5044551
connectionType.code,component.section.code.code,0.5015136
performer.display,performer.assignedEntity.code.displayName,0.5013178
author.display,author.assignedAuthor.code.displayName,0.5012257
subject.reference,subject.relatedSubject.code.code,0.49815527
effectiveDateTime,effectiveTime.phase.low.value,0.49815527
manufactureDate,manufacturedProduct.manufacturedMaterial.code.code,0.49464646
address.postalCode,place.addr.postalCode.@value,0.49371082
name.use,patientRole.patient.name.use,0.49249244
identifier.value,code.qualifier.value.code,0.48477843
quantity.unit,entryRelationship.supply.quantity.unit,0.4845189
quantity.code,informant.relatedEntity.code.code,0.4821978
interaction.code,encounter.code.translation.code,0.48030385
name.family,patient.name.family.@value,0.47384027
name.prefix,patient.name.prefix.@value,0.47384027
element.representation,referenceRange.observationRange.text.representation,0.47078004
location.display,location.healthCareFacility.code.displayName,0.46970972
type.code,entry.act.code.code,0.46968734
rest.documentation,ClinicalDocument.documentationOf.typeCode,0.46935257
interpretation.text,entry.observation.interpretationCode.code,0.46889183
extension.valueCode,precondition.criterion.value.code,0.46747816
extension.valueCode,entry.observation.value.code,0.46531904
patient.reference,patient.languageCommunication.preferenceInd.value,0.4647488
name.given,patient.name.given.@value,0.46290097
expectedSupplyDuration.code,relatedSubject.code.translation.code,0.46263483
connectionType.system,component.section.code.codeSystem,0.4539257
extension.url,entry.act.id.extension,0.45117375
identifier.system,code.qualifier.name.codeSystem,0.44466114
high.unit,observationRange.value.high.unit,0.44413918
valueCoding.system,code.qualifier.value.codeSystem,0.43867812
system,entry.act.code.codeSystem,0.43565527
quantity.system,informant.relatedEntity.code.codeSystem,0.43412015
name.suffix,playingEntity.name.suffix.@value,0.43389747
expectedSupplyDuration.value,entry.observation.value.value,0.4309731
item.text,text.list.item.@value,0.42919204
attachment.title,ClinicalDocument.title.type,0.42815033
low.unit,observationRange.value.low.unit,0.4280289
class.code,ClinicalDocument.code.code,0.42652193
address.country,place.addr.country.@value,0.42402107
expectedSupplyDuration.system,relatedSubject.code.translation.codeSystem,0.42281583
coding.display,code.qualifier.name.displayName,0.42240325
device.display,participantRole.playingDevice.code.displayName,0.4220958
clinicalStatus.text,ClinicalDocument.id.root,0.42003676
address.use,author.assignedAuthor.addr.use,0.4192036
address.state,place.addr.state.@value,0.4189886
authoredOn,author.assignedAuthor.id.extension,0.41813752
patternCoding.system,patient.guardian.code.codeSystem,0.41532913
valueCodeableConcept.text,text.table.tbody.styleCode,0.41440102
parameter.use,participant.participantRole.addr.use,0.41390917
context.expression,component.encounter.id.extension,0.41029078
extension.valueCanonical,ClinicalDocument.id.extension,0.4064117
class.system,ClinicalDocument.code.codeSystem,0.4063252
endpoint.display,entry.act.code.displayName,0.4046152
practitioner.display,component.section.code.displayName,0.39823225
text.div,text.table.col.width,0.3971589
practitioner.display,precondition.criterion.value.displayName,0.39616284
operation.name,observation.code.translation.codeSystemName,0.39108485
link.relation,entryRelationship.act.id.extension,0.385933
address.line,guardian.addr.streetAddressLine.@value,0.38207385
class.display,ClinicalDocument.code.displayName,0.38037747
type.targetProfile,entry.procedure.targetSiteCode.code,0.36647883
recordedDate,recordTarget.patientRole.addr.use,0.35917717
meta.versionId,entryRelationship.act.entryRelationship.inversionInd,0.34943363
discriminator.type,ClinicalDocument.legalAuthenticator.time.type,0.34852156
reaction.onset,section.entry.act.nullFlavor,0.34721747
comparator,component.section.entry.nullFlavor,0.34286907
mapping.identity,participantRole.scopingEntity.id.root,0.33450392
element.orderMeaning,inFulfillmentOf.order.id.root,0.3251309
