key,match,dist
concept.code,ClinicalDocument.code.code,0.5082053035852048
snapshot.element.fixedUri,ClinicalDocument.component.structuredBody.component.typeCode,0.9843902464033412
address.period.end,structuredBody.component.section.entry.act.entryRelationship.substanceAdministration.effectiveTime.period.value,0.9707372546712315
_implementationGuide.extension.url,ClinicalDocument.id.extension,0.7673352102249348
_implementationGuide.extension.valueCode,component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.7501824735408403
meta.profile,ClinicalDocument.component.structuredBody.component.section.text.list.item.list.listType,1.0382819020595537
valueCodeableConcept.coding.code,ClinicalDocument.code.code,0.6581403053361389
_comparator.extension.valueCode,component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.7714341188735809
specialty.coding.code,ClinicalDocument.code.code,0.6208187213488249
resource.operation.definition,component.section.entry.procedure.entryRelationship.observation.value.originalText.reference.value,0.9726553699086563
_searchInclude.extension.valueCode,component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.7581654472960259
vaccineCode.coding.system,ClinicalDocument.code.codeSystem,0.5381717442422882
differential.element.min,component.section.component.section.component.section.text.list.item.@value,1.0098001979460045
manifestation.coding.code,ClinicalDocument.code.code,0.628075776165196
resource.location.reference,section.entry.organizer.component.observation.referenceRange.observationRange.text.reference.value,0.831183780639064
encounter.display,component.section.entry.encounter.entryRelationship.encounter.participant.participantRole.code.displayName,0.824739293138881
include.filter.value,ClinicalDocument.title.@value,0.8500556330448271
qualification.issuer.display,ClinicalDocument.code.displayName,0.8738058002979062
patternCodeableConcept.coding.code,ClinicalDocument.code.code,0.657625000773289
item.item.linkId,ClinicalDocument.id.extension,0.8016772309755361
participant.member.display,ClinicalDocument.participant.associatedEntity.code.displayName,0.7885823365352208
multipleOr,ClinicalDocument.participant.associatedEntity.associatedPerson.name.given.@value,1.044255243176204
property.code,ClinicalDocument.code.code,0.5424549119689887
include.filter.property,component.section.component.section.component.section.text.list.item.@value,1.0120758726551695
dataAbsentReason.coding.code,ClinicalDocument.dataEnterer.assignedEntity.code.code,0.7384422883149155
category.coding.system,ClinicalDocument.code.codeSystem,0.7497228133415524
verificationStatus.coding.system,ClinicalDocument.code.codeSystem,0.7507082148685229
publisher,ClinicalDocument.author.assignedAuthor.telecom.use,1.043976949282622
title,ClinicalDocument.title.type,0.824968805447182
entry.resource.payloadMimeType,component.structuredBody.component.section.entry.act.entryRelationship.act.entryRelationship.typeCode,0.7555016642824199
extension.valueCodeableConcept.text,component.section.entry.organizer.component.procedure.code.originalText.reference.value,0.7404492106642154
agent.onBehalfOf.reference,ClinicalDocument.documentationOf.typeCode,0.8829568229792181
manufacturer,section.entry.substanceAdministration.entryRelationship.supply.product.manufacturedProduct.manufacturerOrganization.name.@value,1.0204134927626594
content.url,text.table.tbody.tr.td.content.content.content.content.@value,0.6709552929032454
contained.payloadMimeType,ClinicalDocument.title.type,0.8502037988162269
modelNumber,ClinicalDocument.versionNumber.value,0.8137780814850185
description.text,component.section.component.section.component.section.text.list.item.@value,0.89036325856437
participant.member.reference,act.entryRelationship.observation.participant.participantRole.playingEntity.code.originalText.reference.value,0.826359138180411
type.coding.system,ClinicalDocument.component.typeCode,0.7233789107230323
element.extension.valueString,component.structuredBody.component.section.entry.organizer.component.observation.value.value,0.8036580095384956
