key,match,dist
rest.resource.searchParam.documentation,ClinicalDocument.documentationOf.typeCode,0.8616758253029435
compose.include.filter.property,item.list.listType,1.0091521990037928
snapshot.element.slicing.ordered,component.observation.classCode,1.0002117974272011
extension.valueCodeableConcept.text,functionCode.originalText.@value,0.5126801233229423
effectiveDateTime,effectiveTime.period.value,0.48473577138899493
copyright,content.content.@value,1.0429707026163662
definition.page.page.page.page.nameUrl,section.code.displayName,0.8543029730404369
total,value.high.value,0.9639769567582263
snapshot.element.contentReference,text.reference.value,0.7111115984012014
relationship.coding.display,act.code.displayName,0.7062954102255304
entry.resource.verificationStatus.coding.code,supply.statusCode.code,0.6320448248951828
valueSet,value.high.value,0.5144906060800912
context.period.start,effectiveTime.period.value,0.7327979145091847
snapshot.element.patternCoding.system,observation.value.codeSystem,0.7379089078898228
address.period.start,effectiveTime.period.value,0.7580844206890058
rest.resource.extension.valueCode,functionCode.originalText.@value,0.6006533342766954
item.item.item.linkId,list.item.ID,0.4760761467972648
compose.exclude.valueSet,act.text.@value,0.7767783519038449
differential.element.condition,value.low.value,0.9500125678356961
concept.definition,criterion.value.type,0.946360157000173
status,consent.statusCode.code,0.8111342585854755
definition.page.page.page.nameUrl,section.code.displayName,0.8306630945254695
parameter.name,qualifier.name.displayName,0.5167038286586407
meta.extension.valueString,value.originalText.@value,0.7672588402015236
differential.element.patternCodeableConcept.coding.system,act.priorityCode.codeSystem,0.7184516437588343
compose.include.system,section.code.codeSystem,0.8204023220543352
rest.resource.interaction.extension.valueCode,observation.value.codeSystem,0.6713128729581106
extension.url,supply.id.extension,0.7175787441684269
modelNumber,supply.repeatNumber.value,0.8000078187233679
entry.resource.status,entry.supply.classCode,0.7633715707749262
entry.resource.telecom.system,receivedOrganization.telecom.value,0.7546593077648516
entry.resource.practitioner.reference,entry.supply.classCode,0.7737011175151907
_multipleOr.extension.valueCode,functionCode.originalText.@value,0.6216054287259344
item.item.item.answer.valueCoding.system,item.content.@value,0.5443057561328022
entry.resource.requester.display,qualifier.value.displayName,0.7683501624524723
identifier.value,value.reference.value,0.48328044330744224
verificationStatus.coding.display,patient.maritalStatusCode.displayName,0.6653896600363298
valueBoolean,value.reference.value,0.5592100402987101
performedPeriod.start,effectiveTime.period.unit,0.7747149984155781
target.dueDate,observation.targetSiteCode.code,0.8759956294629111
parameter.type,criterion.value.type,0.6487178250766543
base,value.high.unit,0.9908391912086861
modality.coding.display,procedure.code.displayName,0.7173758395957642
differential.element.requirements,criterion.value.type,0.9471569437923093
component.code.text,code.originalText.@value,0.49905265395915765
snapshot.element.slicing.description,component.section.moodCode,0.9554925852856329
medicationReference.display,text.reference.value,0.720411003998481
entry.resource.qualification.issuer.display,qualifier.value.displayName,0.7676451355776978
type.coding.system,procedure.code.type,0.5475226909314573
_implementationGuide.extension.url,procedure.id.extension,0.7606170009909009
definition.page.page.generation,section.text.mediaType,0.977537135862496
questionnaire,item.list.listType,1.0840051567795534
entry.fullUrl,section.entry.typeCode,0.8076930364289808
_patchFormat.extension.url,ClinicalDocument.id.extension,0.7876534618092179
entry.resource.qualification.code.coding.system,qualifier.value.codeSystem,0.6028139436623121
snapshot.element.isSummary,paragraph.caption.@value,0.9495838528739806
reaction.severity,observationRange.value.type,1.0192330102203084
recordedDate,name.given.@value,1.000064775612863
property.code,associatedEntity.code.code,0.4913319146797149
item.item.item.answer.valueCoding.display,item.content.@value,0.5311908403964269
instance,act.reference.typeCode,0.9612478185636417
presentedForm.data,name.given.@value,0.8905634240902887
snapshot.element.definition,ClinicalDocument.component.typeCode,0.9563140061097385
performer.reference,performer.time.value,0.7097347160591915
extension.valueCodeableConcept.coding.display,act.code.displayName,0.6944980424216136
class.code,component.procedure.classCode,0.5009715566437895
content.format.display,content.content.styleCode,0.6337623596500955
parameter.use,patient.name.use,0.7153912593623178
requester.display,criterion.value.displayName,0.797320303572824
rest.resource.searchParam.definition,text.reference.value,1.0080595605104543
caseSensitive,procedure.effectiveTime.value,0.9621108549436383
snapshot.element.binding.extension.valueString,value.reference.value,0.8416474332905003
definition.page.title,section.title.@value,0.6343976880523317
extension.extension.valueCoding.display,value.translation.displayName,0.6401608011395085
parameter.binding.strength,value.reference.value,0.9576473054813078
active,act.effectiveTime.type,0.9983769486541454
hospitalization.dischargeDisposition.coding.system,encounter.dischargeDispositionCode.codeSystem,0.5012408992659376
code.coding.code,procedure.code.code,0.3349660316917605
type.coding.code,procedure.code.type,0.3349659994439817
code.coding.system,procedure.code.codeSystem,0.36574176190294955
snapshot.element.patternIdentifier.system,observation.value.codeSystemName,0.7665900915575276
name.use,patient.name.use,0.382731477637673
entry.resource.identifier.use,entry.supply.classCode,0.7384160074966916
entry.resource.gender,entry.supply.classCode,0.758433162534671
item.item.item.answer.valueCoding.code,item.content.@value,0.5379022169935859
extension.valueCode,observation.value.code,0.354781063303322
snapshot.element.example.valuePeriod.start,effectiveTime.period.value,0.6746574122804109
modality.coding.code,procedure.code.code,0.5878695413203409
rest.interaction.code,languageCommunication.modeCode.code,0.6608437087573632
mapping.identity,location.name.@value,0.9851789589721053
entry.resource.onsetDateTime,subject.birthTime.value,0.7871140021074665
snapshot.element.mapping.map,component.procedure.moodCode,0.957119146665573
snapshot.element.extension.valueString,observation.value.type,0.790565139412036
serialNumber,supply.repeatNumber.value,0.7725227974851063
referenceRange.high.unit,value.high.unit,0.4929735497931435
rest.resource.searchParam.type,act.reference.typeCode,0.8241182852580586
snapshot.element.alias,location.name.@value,0.9229030264471326
dependsOn.packageId,manufacturedProduct.id.extension,0.7869195157282654
snapshot.element.type.extension.valueUrl,observation.value.type,0.6843913013507329
identifier.system,qualifier.name.codeSystem,0.7031365355618119
snapshot.element.base.min,component.observation.classCode,0.9935036220648248
entry.resource.connectionType.system,supply.entryRelationship.typeCode,0.5426103476635945
snapshot.element.slicing.discriminator.type,ClinicalDocument.component.typeCode,0.8723086850225581
differential.element.constraint.xpath,addr.streetAddressLine.@value,1.0339658568944505
contained.id,content.content.ID,0.714081488078516
component.valueQuantity.unit,supply.quantity.unit,0.48620157965381877
entry.resource.reaction.manifestation.coding.code,supply.entryRelationship.typeCode,0.6546399958149313
category.text,text.content.@value,0.6694479519703022
address.state,addr.state.@value,0.8279714548315181
performer.display,performer.functionCode.displayName,0.6399909438500944
primarySource,originalText.reference.value,0.9214857481021842
definition.extension.extension.url,section.id.extension,0.6979798914080764
meta.extension.valueMarkdown,value.originalText.@value,0.7416515729821275
referenceRange.low.value,value.low.value,0.48678000725837267
patient.reference,patientRole.patient.determinerCode,0.6341703225881037
criticality,observation.effectiveTime.value,0.9520589984040295
differential.element.mapping.identity,component.observation.nullFlavor,0.9615033667395582
identifier.type.coding.code,procedure.code.type,0.49284594031505696
snapshot.element.example.valueUrl,value.reference.value,0.7895066543970015
dispenseRequest.quantity.code,act.reference.typeCode,0.7425913221336011
subject.reference,subject.relatedSubject.classCode,0.6066753262222102
xpathUsage,td.content.@value,0.9937759219625535
snapshot.element.binding.description,component.section.moodCode,0.9444675132516301
entry.resource.name.given,name.given.@value,0.504441982485136
entry.resource.payloadMimeType,act.entryRelationship.typeCode,0.626849525475177
derivedFrom.reference,text.reference.value,0.7189508828867153
entry.resource.agent.type.coding.code,supply.entryRelationship.typeCode,0.5073425140911086
implementationGuide,procedure.targetSiteCode.codeSystem,0.973184312870846
_chain.extension.url,supply.id.extension,0.6724274594792089
snapshot.element.example.valuePeriod.end,effectiveTime.period.value,0.6785251060258297
managingOrganization.reference,providerOrganization.name.@value,0.7737202845033004
snapshot.element.constraint.severity,component.observation.moodCode,0.9633899758164455
context.period.end,effectiveTime.period.value,0.7333263159271697
snapshot.element.type.extension.valueBoolean,observation.value.type,0.6616807691448806
item.item.item.answer.valueDecimal,list.item.@value,0.5073375724401313
definition.parameter.code,criterion.value.code,0.5949933692405307
telecom.use,guardian.telecom.use,0.39199795230538703
encounter.reference,encounter.text.@value,0.668757638042468
definition.extension.url,section.id.extension,0.6696053445910384
differential.element.binding.extension.url,ClinicalDocument.typeId.extension,0.8003984735642371
entry.resource.patient.reference,entry.supply.moodCode,0.749472338328272
concept.code,procedure.code.codeSystem,0.46217679863435246
content.attachment.url,content.content.ID,0.7051511169058746
differential.element.slicing.discriminator.type,structuredBody.component.typeCode,0.8712386770409474
entry.resource.identifier.system,entry.supply.classCode,0.7351480554420176
rest.resource.documentation,ClinicalDocument.documentationOf.typeCode,0.8097325100507079
component.valueQuantity.code,criterion.value.codeSystem,0.4825097717350976
