key,match,dist
clinicalStatus.coding.system,ClinicalDocument.code.codeSystem,0.49288929
component.code.coding.code,ClinicalDocument.component.typeCode,0.49079698
clinicalStatus.coding.code,ClinicalDocument.code.code,0.48696503
clinicalStatus.coding.display,ClinicalDocument.code.displayName,0.4653125
rest.documentation,ClinicalDocument.documentationOf.typeCode,0.45509186
component.code.coding.display,ClinicalDocument.componentOf.encompassingEncounter.code.displayName,0.4416426
participant.role.coding.code,ClinicalDocument.participant.functionCode.code,0.4412732
component.valueQuantity.value,ClinicalDocument.component.structuredBody.component.section.entry.supply.quantity.value,0.43388548
entry.resource.telecom.value,ClinicalDocument.recordTarget.patientRole.telecom.value,0.4255136
participant.role.coding.system,ClinicalDocument.participant.associatedEntity.code.codeSystem,0.42449284
telecom.value,ClinicalDocument.author.assignedAuthor.telecom.value,0.42419901
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.42347786
snapshot.element.type.extension.url,ClinicalDocument.typeId.extension,0.42288262
hospitalization.dischargeDisposition.coding.system,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.codeSystem,0.41787723
hospitalization.dischargeDisposition.coding.code,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.code,0.4096083
entry.resource.telecom.use,ClinicalDocument.recordTarget.patientRole.telecom.use,0.40772372
clinicalStatus.text,ClinicalDocument.id.root,0.40577605
content.attachment.title,ClinicalDocument.title.type,0.40106842
telecom.use,ClinicalDocument.author.assignedAuthor.telecom.use,0.4005612
participant.role.coding.display,ClinicalDocument.participant.associatedEntity.code.displayName,0.3937386
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.rateQuantity.unit,0.3854768
referenceRange.high.value,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.value,0.3845288
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.doseQuantity.unit,0.38309667
referenceRange.low.value,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.value,0.37831384
entry.resource.qualification.identifier.value,ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.37534517
interpretation.coding.system,ClinicalDocument.component.structuredBody.component.section.entry.observation.interpretationCode.codeSystem,0.37410358
entry.resource.organization.reference,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.text.reference.value,0.37332353
entry.resource.organization.reference,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.text.reference.value,0.37327728
entry.resource.organization.reference,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.moodCode,0.37129232
entry.resource.organization.reference,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.classCode,0.369989
identifier.value,ClinicalDocument.versionNumber.value,0.36856714
referenceRange.high.unit,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.unit,0.36842537
entry.resource.address.postalCode,ClinicalDocument.recordTarget.patientRole.addr.postalCode.@value,0.36659655
entry.resource.organization.display,ClinicalDocument.component.structuredBody.component.section.entry.organizer.code.translation.displayName,0.36231297
entry.resource.qualification.identifier.system,ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.name.codeSystem,0.36227164
referenceRange.low.unit,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.unit,0.36205852
interpretation.coding.code,ClinicalDocument.component.structuredBody.component.section.entry.observation.interpretationCode.code,0.36130252
entry.resource.qualification.identifier.system,ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.value.codeSystem,0.3604042
snapshot.element.constraint.extension.url,ClinicalDocument.authorization.consent.id.extension,0.35801724
entry.resource.patient.reference,ClinicalDocument.recordTarget.patientRole.patient.languageCommunication.preferenceInd.value,0.35778576
address.postalCode,ClinicalDocument.author.assignedAuthor.addr.postalCode.@value,0.35555068
entry.resource.location.reference,ClinicalDocument.component.structuredBody.component.section.entry.observation.reference.typeCode,0.35424012
entry.resource.practitioner.reference,ClinicalDocument.component.structuredBody.component.section.entry.act.text.reference.value,0.35204008
entry.resource.medicationReference.reference,ClinicalDocument.component.structuredBody.component.section.entry.observation.value.reference.value,0.3498742
content.attachment.contentType,ClinicalDocument.author.time.type,0.348541
entry.resource.qualification.issuer.display,ClinicalDocument.component.structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.name.displayName,0.348025
performer.display,ClinicalDocument.documentationOf.serviceEvent.performer.functionCode.displayName,0.34702823
encounter.reference,ClinicalDocument.component.structuredBody.component.section.entry.encounter.text.reference.value,0.344658
entry.resource.name.family,ClinicalDocument.recordTarget.patientRole.patient.name.family.@value,0.3420142
interpretation.coding.display,ClinicalDocument.component.structuredBody.component.section.entry.organizer.component.observation.interpretationCode.displayName,0.34072953
entry.resource.name.given,ClinicalDocument.recordTarget.patientRole.patient.name.given.@value,0.33384064
snapshot.element.representation,ClinicalDocument.author.assignedAuthor.representedOrganization.id.extension,0.33048388
identifier.use,ClinicalDocument.dataEnterer.assignedEntity.addr.use,0.32458082
differential.element.slicing.discriminator.type,ClinicalDocument.legalAuthenticator.time.type,0.32443705
entry.resource.address.state,ClinicalDocument.recordTarget.patientRole.addr.state.@value,0.3198706
contained.managingOrganization.reference,ClinicalDocument.custodian.assignedCustodian.representedCustodianOrganization.determinerCode,0.3188906
entry.resource.address.line,ClinicalDocument.recordTarget.patientRole.addr.streetAddressLine.@value,0.31578323
entry.resource.name.suffix,ClinicalDocument.author.assignedAuthor.assignedPerson.name.suffix.@value,0.31446245
name.family,ClinicalDocument.author.assignedAuthor.assignedPerson.name.family.@value,0.3116565
name.suffix,ClinicalDocument.author.assignedAuthor.assignedPerson.name.suffix.@value,0.3116565
name.prefix,ClinicalDocument.author.assignedAuthor.assignedPerson.name.prefix.@value,0.3116565
entry.resource.address.city,ClinicalDocument.recordTarget.patientRole.addr.city.@value,0.30390087
manufactureDate,ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.manufacturerModelName.@value,0.3026108
deviceName.name,ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.softwareName.@value,0.29222786
address.line,ClinicalDocument.author.assignedAuthor.addr.streetAddressLine.@value,0.29128584
dosageInstruction.timing.repeat.boundsPeriod.start,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.effectiveTime.period.unit,0.2829355
