key,match,dist
concept.code,ClinicalDocument.code.code,1.8194257
snapshot.element.fixedUri,ClinicalDocument.versionNumber.value,2.0899608
address.period.end,ClinicalDocument.participant.time.value,1.9908018
entry.resource.name.suffix,ClinicalDocument.title.type,1.8598763
entry.resource.subject.reference,ClinicalDocument.title.@value,1.7013432
_implementationGuide.extension.url,ClinicalDocument.id.extension,2.0337875
_implementationGuide.extension.valueCode,ClinicalDocument.authorization.typeCode,1.6627332
meta.profile,ClinicalDocument.title.@value,1.9731364
valueCodeableConcept.coding.code,ClinicalDocument.participant.functionCode.code,1.8003954
_comparator.extension.valueCode,ClinicalDocument.versionNumber.value,1.588687
vaccineCode.coding.system,ClinicalDocument.code.code,1.4155829
snapshot.element.slicing.description,ClinicalDocument.title.@value,1.8247949
differential.element.min,ClinicalDocument.title.@value,2.2573428
encounter.display,ClinicalDocument.title.@value,2.0207994
item.item.linkId,component.section.text.list.item.content.ID,2.192393
participant.member.display,ClinicalDocument.title.@value,1.99111
multipleOr,ClinicalDocument.title.type,2.089871
concept.extension.valueCoding.code,ClinicalDocument.code.code,1.5918988
property.code,ClinicalDocument.code.code,1.8760155
category.coding.system,ClinicalDocument.title.type,1.7903452
publisher,ClinicalDocument.title.@value,2.314437
verificationStatus.coding.system,ClinicalDocument.authorization.typeCode,1.7560859
definition.resource.extension.url,ClinicalDocument.id.extension,1.914978
title,ClinicalDocument.title.@value,1.9409754
entry.resource.payloadMimeType,section.entry.organizer.component.observation.value.type,1.9828166
entry.resource.text.div,section.entry.organizer.component.observation.text.@value,2.2856398
extension.valueCodeableConcept.text,organizer.component.procedure.code.originalText.reference.value,1.6930814
entry.resource.address.line,ClinicalDocument.title.@value,1.8416958
element.slicing.discriminator.type,ClinicalDocument.component.typeCode,2.7160027
item.answer.valueCoding.system,ClinicalDocument.versionNumber.value,1.7610666
content.url,ClinicalDocument.title.@value,2.0334952
contained.payloadMimeType,ClinicalDocument.title.type,1.9548105
manufacturer,ClinicalDocument.title.@value,2.385296
modelNumber,ClinicalDocument.title.@value,1.903214
description.text,ClinicalDocument.title.@value,1.8510911
entry.resource.meta.lastUpdated,entry.organizer.component.observation.text.reference.value,2.0673285
snapshot.element.extension.url,ClinicalDocument.id.extension,2.0010762
qualification.code.coding.code,ClinicalDocument.code.code,1.0783081
participant.member.reference,ClinicalDocument.title.@value,2.0106325
type.coding.system,ClinicalDocument.title.type,1.5413088
position.longitude,ClinicalDocument.title.@value,2.056558
context.type,ClinicalDocument.title.type,1.5896252
mapping.uri,ClinicalDocument.id.extension,2.0963762
dispenseRequest.numberOfRepeatsAllowed,ClinicalDocument.inFulfillmentOf.typeCode,2.469335
medicationReference.reference,ClinicalDocument.title.@value,1.7586623
snapshot.element.binding.strength,ClinicalDocument.title.@value,1.7642276
snapshot.element.isModifier,ClinicalDocument.title.@value,1.7790455
address.city,ClinicalDocument.title.@value,2.0533297
contained.status,ClinicalDocument.title.@value,1.8883204
concept.property.code,ClinicalDocument.code.code,1.6471564
class.display,ClinicalDocument.title.type,1.9234967
location.location.reference,ClinicalDocument.title.@value,1.8277773
compose.exclude.valueSet,ClinicalDocument.versionNumber.value,1.9737096
component.dataAbsentReason.coding.display,ClinicalDocument.component.typeCode,1.9895805
definition.page.page.nameUrl,ClinicalDocument.code.displayName,2.5997632
entry.resource.medicationReference.reference,ClinicalDocument.title.type,1.789358
entry.resource.identifier.value,ClinicalDocument.title.@value,1.4862396
media.link.reference,ClinicalDocument.title.@value,1.7996765
mapping.name,ClinicalDocument.title.type,1.7774289
snapshot.element.representation,ClinicalDocument.title.@value,1.7716919
period.end,ClinicalDocument.participant.time.value,2.1356192
copyright,ClinicalDocument.title.@value,2.2773595
snapshot.element.path,ClinicalDocument.title.@value,1.9067814
authored,ClinicalDocument.title.@value,2.3461967
modality.coding.system,ClinicalDocument.title.type,1.8239955
context.expression,ClinicalDocument.title.@value,1.9520209
telecom.system,ClinicalDocument.title.type,2.2324274
