key,match,dist
criticality,addr.country.@value,1.4577427
prefix,addr.country.@value,1.378799
expression,addr.country.@value,1.4112623
valueUrl,addr.country.@value,1.4818841
short,addr.country.@value,1.4715072
orderMeaning,addr.state.@value,1.3889161
category,addr.country.@value,1.4279107
lifecycleStatus,addr.country.@value,1.538854
requirements,addr.country.@value,1.4819238
value,addr.country.@value,0.98248804
referencePolicy,paragraph.content.@value,1.3830955
abstract,addr.country.@value,1.4781195
searchRevInclude,representedOrganization.addr.use,2.0561526
display,addr.country.@value,1.3855267
map,addr.country.@value,1.573141
valueCanonical,addr.state.@value,1.1051407
text,observation.text.@value,1.3116326
valueDateTime,effectiveTime.period.value,1.0413653
chain,addr.country.@value,1.5458723
linkId,section.id.extension,1.0392113
mustSupport,representedOrganization.addr.use,1.4856246
human,addr.country.@value,1.4690756
onsetDateTime,effectiveTime.period.value,1.5915534
valueSet,observation.value.type,1.2428938
onset,addr.country.@value,1.6287395
fixedUri,addr.state.@value,1.5956675
reference,addr.country.@value,1.3842567
experimental,addr.country.@value,1.501981
manufactureDate,addr.country.@value,1.5687312
system,addr.country.@value,1.3707848
isModifierReason,paragraph.content.@value,1.4331912
exampleCanonical,addr.country.@value,1.4739449
isSummary,addr.country.@value,1.5173718
code,value.translation.code,1.2979714
gender,addr.country.@value,1.4873942
baseDefinition,paragraph.content.@value,1.4289098
createdDateTime,participant.time.value,1.4076501
representation,addr.country.@value,1.4465513
strength,addr.country.@value,1.357181
comment,addr.country.@value,1.4835712
total,addr.country.@value,1.3899482
postalCode,addr.postalCode.@value,1.2587024
name,name.family.qualifier,1.2322339
deviceIdentifier,addr.country.@value,1.385901
derivation,addr.country.@value,1.4495827
occurrenceDateTime,participant.time.value,1.3923969
fixedCode,value.translation.code,1.1832266
resourceType,value.translation.type,1.0547581
documentation,addr.country.@value,1.4611609
source,addr.country.@value,1.337483
active,addr.country.@value,1.5063823
format,addr.country.@value,1.3887143
end,addr.country.@value,1.5348089
nameUrl,location.name.@value,1.5904155
multipleOr,representedOrganization.addr.use,1.5279188
patchFormat,addr.country.@value,1.5842233
recorded,addr.country.@value,1.5090462
title,section.title.@value,1.4033793
