key,match,dist
documentation,ClinicalDocument.documentationOf.typeCode,0.41812846
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.39979652
code,ClinicalDocument.code.code,0.36680868
system,ClinicalDocument.code.codeSystem,0.3492914
contentReference,entry.act.entryRelationship.act.entryRelationship.act.text.reference.value,0.33072603
relation,section.entry.act.entryRelationship.act.entryRelationship.act.id.extension,0.32999256
contentType,ClinicalDocument.title.type,0.32664758
entryType,observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.value.type,0.3236586
value,ClinicalDocument.title.@value,0.32256138
valueCode,observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.value.code,0.32101908
representation,section.entry.organizer.component.observation.referenceRange.observationRange.text.representation,0.32072043
postalCode,ClinicalDocument.author.assignedAuthor.addr.postalCode.@value,0.30242166
display,ClinicalDocument.code.displayName,0.30004004
versionId,section.entry.act.entryRelationship.observation.entryRelationship.observation.entryRelationship.inversionInd,0.27899876
manufactureDate,ClinicalDocument.author.assignedAuthor.assignedAuthoringDevice.manufacturerModelName.@value,0.27892944
country,component.section.entry.act.participant.participantRole.addr.country.@value,0.2561069
country,ClinicalDocument.author.assignedAuthor.addr.country.@value,0.25528947
comparator,component.section.text.table.tbody.tr.td.paragraph.@value,0.23453504
address,ClinicalDocument.author.assignedAuthor.addr.streetAddressLine.@value,0.22406599
numberOfRepeatsAllowed,section.entry.act.entryRelationship.substanceAdministration.entryRelationship.supply.repeatNumber.value,0.21787977
suffix,section.entry.observation.author.assignedAuthor.assignedPerson.name.suffix.@value,0.21199128
suffix,section.entry.organizer.author.assignedAuthor.assignedPerson.name.suffix.@value,0.21199128
suffix,section.entry.procedure.author.assignedAuthor.assignedPerson.name.suffix.@value,0.21021318
