key,match,dist
criticality,component.observation.effectiveTime.value,0.953305234778103
prefix,patient.name.prefix.@value,0.7849966893849565
expression,content.content.content.@value,0.9988887709431532
valueUrl,observation.value.reference.value,0.5648816465107316
short,effectiveTime.phase.low.inclusive,0.9690375965370793
orderMeaning,inFulfillmentOf.order.id.root,0.8786858551066282
category,list.item.list.listType,0.9155239418723016
lifecycleStatus,component.procedure.statusCode.code,0.8762905155459619
requirements,precondition.criterion.code.code,1.0128014440616246
value,component.observation.value.@value,0.5032921618747287
referencePolicy,procedure.text.reference.value,0.7315046123392848
abstract,content.content.content.@value,1.0307592913575867
searchRevInclude,section.text.list.listType,1.0543010131935155
display,entry.act.code.displayName,0.8310859389095264
map,section.text.table.border,0.9872850077688797
valueCanonical,observation.value.reference.value,0.5322522655001659
text,text.paragraph.content.@value,0.699994559451838
valueDateTime,supply.author.time.value,0.5491769665043961
chain,entryRelationship.supply.product.typeCode,1.077112955120176
linkId,td.list.item.ID,0.7542944390880246
mustSupport,relatedPerson.name.given.@value,1.0317938948314505
human,patientRole.patient.birthTime.type,1.0468987245985162
onsetDateTime,observation.participant.time.value,0.8210437739047717
valueSet,observation.value.reference.value,0.5326197712747146
onset,effectiveTime.phase.low.inclusive,1.0664444619469327
fixedUri,associatedPerson.name.given.@value,1.061302274169375
reference,observation.text.reference.value,0.7228278366100099
experimental,ClinicalDocument.legalAuthenticator.time.type,1.0374893723450946
manufactureDate,manufacturedProduct.manufacturedMaterial.name.@value,0.9042149636637994
system,component.procedure.code.codeSystem,0.7414895490909615
isModifierReason,assignedPerson.name.suffix.qualifier,0.996373718313076
exampleCanonical,ClinicalDocument.legalAuthenticator.time.type,0.9979887969528052
isSummary,section.text.paragraph.@value,0.9728060731660764
code,component.procedure.code.code,0.5059008123147029
gender,relatedSubject.subject.administrativeGenderCode.code,0.9279698060568322
baseDefinition,precondition.criterion.value.type,0.9720090653123263
createdDateTime,encounter.performer.time.value,0.8129470442131664
representation,referenceRange.observationRange.text.representation,0.8877205153561559
strength,component.observation.value.@value,0.9926898469111735
comment,observation.text.reference.value,0.9819428856942809
total,observationRange.value.high.value,0.9959513597137275
postalCode,ClinicalDocument.code.code,0.5615602597213173
name,code.qualifier.name.displayName,0.62990244251295
deviceIdentifier,assignedAuthor.assignedAuthoringDevice.softwareName.@value,0.8879925552211555
derivation,translation.originalText.reference.value,1.0357399700363357
occurrenceDateTime,observation.participant.time.value,0.7994593188312368
fixedCode,entry.act.code.code,0.5456091363099222
resourceType,component.observation.value.type,0.740471123699029
documentation,ClinicalDocument.documentationOf.typeCode,0.8245421419275071
source,content.content.content.@value,0.921045759670734
active,effectiveTime.phase.low.inclusive,0.9927746927010138
format,content.content.content.styleCode,0.9288804663760196
end,act.effectiveTime.center.value,1.0031238031029999
nameUrl,code.qualifier.name.displayName,0.6696429552436498
multipleOr,associatedPerson.name.given.@value,1.0449212113287445
patchFormat,content.content.content.styleCode,0.9824272554883385
recorded,associatedPerson.name.given.@value,1.030201135547242
title,component.section.title.@value,0.8226560056403848
license,authorization.consent.code.code,0.9939295906984237
key,component.observation.value.@value,0.980223721342384
fhirVersion,tr.td.content.ID,1.0208730978075409
multipleAnd,entryRelationship.supply.repeatNumber.value,1.0281849183149436
modelNumber,ClinicalDocument.versionNumber.value,0.8137780814850185
description,section.text.list.listType,0.927290538718891
valueBoolean,component.observation.value.@value,0.5748675041278322
latitude,observationRange.value.low.value,1.0924468668973861
use,patientRole.patient.name.use,0.8577361583923324
packageId,td.list.item.ID,0.7760232058043975
url,item.content.linkHtml.href,0.9852606169795087
severity,observationRange.value.low.value,1.0691253826425817
version,component.section.code.codeSystemVersion,0.8599253340345296
lotNumber,manufacturedProduct.manufacturedMaterial.lotNumberText.@value,0.8191066387441079
date,entryRelationship.act.effectiveTime.type,0.9970605581205758
country,place.addr.country.@value,0.8940703427550987
doc_id,ClinicalDocument.id.root,0.834255098099651
state,place.addr.state.@value,0.8726271531278003
op,thead.tr.th.ID,1.150837394586068
identity,associatedPerson.name.family.@value,1.0096523775633783
manufacturer,manufacturedProduct.manufacturerOrganization.name.@value,0.8611032642561793
data,content.content.content.@value,0.9407107252611216
property,component.observation.value.@value,0.9869480416136095
kind,component.observation.value.type,0.958762566869319
label,list.item.list.listType,1.0440268370726726
comparator,observation.value.reference.value,1.0944789753934185
suffix,assignedPerson.name.suffix.qualifier,0.846347845543452
fullUrl,paragraph.content.linkHtml.href,0.9774218802749521
min,table.colgroup.col.width,1.166473678637957
authoredOn,author.assignedAuthor.telecom.use,0.9988736174415823
performedDateTime,encounter.performer.time.value,0.7716939341879049
primarySource,externalDocument.text.reference.value,0.9440536251233903
birthDate,relatedSubject.subject.birthTime.value,0.881059817960961
instantiates,act.entryRelationship.act.classCode,1.0885372798141641
start,entry.act.effectiveTime.value,1.013162998263774
isModifier,code.qualifier.name.code,1.0068309807661902
family,patient.name.family.@value,0.8112290634584689
hash,code.qualifier.value.code,1.1010842673628707
expirationDate,entry.procedure.effectiveTime.value,1.0365795401194606
uri,patient.name.prefix.@value,1.1317619506554701
valueString,component.observation.value.@value,0.5496018469966222
numberOfRepeatsAllowed,entryRelationship.supply.repeatNumber.value,0.816112067525598
payloadMimeType,entry.act.code.type,0.8194373586634622
serialNumber,ClinicalDocument.versionNumber.value,0.8329930666906743
meaningWhenMissing,relatedPerson.name.given.@value,0.9900024018894293
longitude,observation.value.reference.value,1.1326085809781221
contentType,content.content.content.styleCode,0.4847278720076152
div,tbody.tr.td.colspan,1.009775575162023
mode,patient.languageCommunication.modeCode.code,0.8756783355924015
valueMarkdown,component.observation.value.@value,0.545433909333224
dueDate,relatedSubject.subject.birthTime.value,0.973610577280731
path,entryRelationship.substanceAdministration.routeCode.codeSystem,1.0274551412639301
valueUri,component.observation.value.@value,0.60243486900897
targetProfile,ClinicalDocument.recordTarget.typeCode,0.8634561403771832
valueCode,code.qualifier.value.code,0.27047239026524106
base,component.observation.value.unit,0.9959692020617323
xpath,tr.td.content.@value,1.066579451004756
recordedDate,associatedPerson.name.given.@value,0.9940661673250832
count,list.item.list.listType,1.010780884894015
condition,precondition.criterion.value.type,0.9276637083530419
lastUpdated,entry.act.effectiveTime.value,1.0154544775324692
unit,component.observation.value.unit,0.7695716700847431
given,assignedPerson.name.given.@value,0.777845432743586
questionnaire,list.item.list.listType,1.0811828689539562
effectiveDateTime,entry.act.effectiveTime.value,0.6103507114788507
relation,entryRelationship.observation.value.@value,0.9190157027319888
rules,entry.procedure.code.code,0.977634120116598
address,location.addr.streetAddressLine.@value,0.9287371685760997
status,authorization.consent.statusCode.code,0.8520167266047304
generation,supply.product.manufacturedProduct.classCode,1.0640459175966157
issued,intendedRecipient.receivedOrganization.name.@value,1.0903364749676947
entryType,entry.procedure.entryRelationship.typeCode,0.5141078468664724
instance,component.observation.value.type,0.9850701495048486
creation,content.content.content.@value,1.0327259118924985
abatementDateTime,procedure.author.time.value,0.8173414036026646
versionId,td.content.content.ID,0.7607572044301559
exampleBoolean,observation.value.reference.value,0.9917875465755321
authored,author.assignedAuthor.code.code,1.0137694235108454
max,substanceAdministration.maxDoseQuantity.numerator.nullFlavor,1.0367221286326007
searchInclude,list.item.list.listType,0.9919575186498979
purpose,entry.act.effectiveTime.value,1.0228031195513756
city,location.addr.city.@value,0.8664049738807394
carrierHRF,tr.td.content.ID,1.100879359776601
sliceName,code.qualifier.name.displayName,0.675669220866593
publisher,author.assignedAuthor.telecom.use,0.9980449988176007
ordered,list.item.list.listType,1.0946898226534156
implementationGuide,entry.procedure.targetSiteCode.codeSystem,0.9792855010898974
supportedProfile,associatedPerson.name.given.@value,0.9717728423816494
alias,code.qualifier.name.displayName,1.0046701477024573
intent,content.content.content.@value,1.01410997936936
valueDecimal,observation.value.reference.value,0.577631250471028
contentReference,item.content.content.@value,0.48969150827671226
type,component.observation.value.type,0.7495719147763822
definition,precondition.criterion.value.type,0.9662875634184078
line,location.addr.streetAddressLine.@value,0.9137330794372704
id,tbody.tr.td.ID,0.830022358933072
profile,list.item.list.listType,0.9900950529826694
xpathUsage,td.content.content.@value,1.0325576870146522
reportedBoolean,assignedPerson.name.given.@value,1.0443169510427839
caseSensitive,procedure.effectiveTime.low.value,0.966573280234376
valueInteger,component.observation.value.@value,0.5669633020729776
copyright,content.content.content.@value,1.032188798720111
