key,match,dist
severity,observation.referenceRange.observationRange.value.low.value,1.0942779465120152
fullUrl,text.list.item.content.linkHtml.href,0.9888393528212812
occurrenceDateTime,ClinicalDocument.effectiveTime.type,0.8144666161048957
recordedDate,participant.associatedEntity.associatedPerson.name.given.@value,1.0082006540128998
city,patient.birthplace.place.addr.city.@value,0.9387478789311858
expression,observation.value.translation.originalText.reference.value,1.0211725591121659
nameUrl,entryRelationship.act.code.qualifier.name.displayName,0.8391702162916377
count,text.list.item.list.item.@value,1.035638274106969
searchInclude,section.text.list.item.list.listType,1.01175509710076
end,section.entry.act.effectiveTime.center.value,1.0250153514733158
value,component.section.entry.observation.value.@value,0.7096401404007339
valueUrl,section.entry.observation.value.reference.value,0.7320299260065044
searchRevInclude,section.text.list.item.list.listType,1.0546114608957753
birthDate,organizer.subject.relatedSubject.subject.birthTime.value,0.9445646860280243
min,section.text.table.colgroup.col.width,1.1764332288408743
issued,author.assignedAuthor.assignedPerson.name.given.@value,1.0900752183037568
supportedProfile,participant.associatedEntity.associatedPerson.name.given.@value,0.9854245153454696
mode,recordTarget.patientRole.patient.languageCommunication.modeCode.codeSystem,0.958404314497605
linkId,ClinicalDocument.id.extension,0.8555795364096465
generation,component.section.entry.supply.effectiveTime.type,1.0749520312958367
multipleOr,participant.associatedEntity.associatedPerson.name.given.@value,1.0389395941258999
type,ClinicalDocument.title.type,0.7875440211317268
recorded,participant.associatedEntity.associatedPerson.name.given.@value,1.0370883682809897
status,ClinicalDocument.authorization.consent.statusCode.code,0.9137603773313926
publisher,author.assignedAuthor.assignedPerson.name.given.@value,1.0233691771387063
rules,entry.procedure.entryRelationship.procedure.code.codeSystem,0.9991390661534414
abstract,ClinicalDocument.title.type,1.0358214571235005
title,ClinicalDocument.title.type,0.824968805447182
requirements,entry.substanceAdministration.precondition.criterion.code.codeSystem,1.0455269648806478
reportedBoolean,informant.assignedEntity.assignedPerson.name.given.@value,1.044762556941769
comparator,component.observation.referenceRange.observationRange.value.type,1.1034898540559201
human,patientRole.patient.guardian.guardianPerson.telecom.value,1.0382198234272153
given,author.assignedAuthor.assignedPerson.name.given.@value,0.8611773334284848
valueUri,entry.organizer.component.observation.value.value,0.7849201491582303
data,ClinicalDocument.dataEnterer.assignedEntity.code.code,0.9530347041435066
manufacturer,supply.product.manufacturedProduct.manufacturerOrganization.name.@value,0.8917578348376418
modelNumber,ClinicalDocument.versionNumber.value,0.8137780814850185
dueDate,organizer.subject.relatedSubject.subject.birthTime.value,1.0061582982280854
format,section.text.list.item.content.styleCode,0.9846589646386529
property,participant.associatedEntity.associatedPerson.name.family.@value,1.0106781564465643
line,component.section.component.section.code.code,0.9593075709214629
map,component.section.text.list.caption.@value,1.0224967426686253
valueMarkdown,component.section.entry.observation.value.@value,0.7236348251479975
valueDecimal,component.section.entry.observation.value.@value,0.7573650502752927
id,tbody.tr.td.list.item.ID,0.957073688614114
abatementDateTime,ClinicalDocument.effectiveTime.type,0.842200511403126
creation,act.entryRelationship.act.entryRelationship.act.classCode,1.0424420147713613
name,entryRelationship.act.code.qualifier.name.displayName,0.7869286426158854
isSummary,component.section.text.paragraph.content.@value,1.000807290648926
suffix,performer.assignedEntity.assignedPerson.name.suffix.qualifier,0.9667503802555141
reference,observation.reference.externalDocument.text.reference.value,0.6834165453337496
ordered,supply.product.manufacturedProduct.manufacturedMaterial.code.code,1.101020973006223
packageId,ClinicalDocument.id.extension,0.8333640241753839
path,entry.act.entryRelationship.substanceAdministration.routeCode.codeSystem,1.035229473813053
active,act.participant.participantRole.playingEntity.name.@value,1.0320853900762492
isModifier,component.section.component.section.code.code,1.0490680854355934
system,ClinicalDocument.code.codeSystem,0.8031611402658748
code,ClinicalDocument.code.code,0.5418316408011785
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.6121961426500531
patchFormat,component.section.text.paragraph.content.styleCode,0.998395920694557
profile,section.text.list.item.list.listType,1.0035385701390163
sliceName,entryRelationship.act.code.qualifier.name.displayName,0.8283806451793109
lotNumber,ClinicalDocument.versionNumber.value,0.884618470914783
address,location.healthCareFacility.location.addr.streetAddressLine.@value,0.9722364261397253
state,patient.birthplace.place.addr.state.@value,0.9432466094729377
copyright,text.list.item.content.content.@value,1.081965981208067
referencePolicy,act.reference.externalDocument.text.reference.value,0.7197999398542024
valueDateTime,ClinicalDocument.effectiveTime.value,0.6123915133937228
orderMeaning,ClinicalDocument.inFulfillmentOf.order.moodCode,0.9077869718357993
relation,entryRelationship.observation.entryRelationship.observation.value.value,0.9099462636597903
alias,entryRelationship.act.code.qualifier.name.codeSystemName,1.065782716673701
entryType,entry.act.entryRelationship.observation.entryRelationship.typeCode,0.5777048114028037
authored,author.assignedAuthor.assignedPerson.name.given.@value,1.038323988550107
derivation,component.procedure.code.originalText.reference.value,1.0461577411252423
unit,component.section.entry.observation.value.unit,0.8716915933405105
caseSensitive,procedure.entryRelationship.procedure.effectiveTime.low.value,0.9752558751153336
purpose,act.entryRelationship.substanceAdministration.effectiveTime.period.value,1.0360586068381612
valueString,component.section.entry.observation.value.@value,0.7326933774236433
hash,ClinicalDocument.authenticator.signatureCode.code,1.1153198192777192
valueBoolean,component.section.entry.observation.value.@value,0.7497795181376885
contentReference,td.content.content.content.content.@value,0.5612470196746444
op,text.table.thead.tr.th.ID,1.19913195582106
fhirVersion,tbody.tr.td.content.content.ID,1.0246978103349837
