key,match,dist
clinicalStatus.coding.system,ClinicalDocument.code.codeSystem,0.49607655
relationship.coding.system,entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.codeSystem,0.49586767
relationship.coding.code,entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.code,0.49514633
component.code.coding.code,ClinicalDocument.component.typeCode,0.49398425
clinicalStatus.coding.code,ClinicalDocument.code.code,0.4901523
relationship.coding.display,entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.displayName,0.47528803
clinicalStatus.coding.display,ClinicalDocument.code.displayName,0.46849978
rest.documentation,ClinicalDocument.documentationOf.typeCode,0.45827913
participant.role.coding.code,ClinicalDocument.participant.functionCode.code,0.44446048
component.code.coding.display,ClinicalDocument.componentOf.encompassingEncounter.code.displayName,0.4437142
component.valueQuantity.value,ClinicalDocument.component.structuredBody.component.section.entry.supply.quantity.value,0.43707275
component.valueQuantity.code,component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.value.code,0.43622097
entry.resource.telecom.value,ClinicalDocument.recordTarget.patientRole.telecom.value,0.42870086
participant.role.coding.system,ClinicalDocument.participant.associatedEntity.code.codeSystem,0.4276801
telecom.value,ClinicalDocument.author.assignedAuthor.telecom.value,0.42738628
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.42666513
snapshot.element.type.extension.url,ClinicalDocument.typeId.extension,0.4260699
referenceRange.high.value,structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.value,0.42421773
content.id,table.tbody.tr.td.list.item.table.tbody.tr.td.content.ID,0.42201573
entry.resource.organization.reference,entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.value.originalText.reference.value,0.42182207
hospitalization.dischargeDisposition.coding.system,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.codeSystem,0.42024302
referenceRange.low.value,structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.value,0.41782045
hospitalization.dischargeDisposition.coding.code,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.code,0.41192707
entry.resource.telecom.use,ClinicalDocument.recordTarget.patientRole.telecom.use,0.410911
clinicalStatus.text,ClinicalDocument.id.root,0.40896332
referenceRange.high.unit,structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.unit,0.40585378
content.attachment.title,ClinicalDocument.title.type,0.4042557
telecom.use,ClinicalDocument.author.assignedAuthor.telecom.use,0.40374848
referenceRange.low.unit,structuredBody.component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.unit,0.39925438
entry.resource.qualification.identifier.value,component.structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.39743894
participant.role.coding.display,ClinicalDocument.participant.associatedEntity.code.displayName,0.39692587
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.rateQuantity.unit,0.38866407
encounter.reference,section.entry.encounter.entryRelationship.act.entryRelationship.observation.entryRelationship.observation.text.reference.value,0.38789225
encounter.reference,section.entry.encounter.entryRelationship.act.entryRelationship.observation.entryRelationship.act.text.reference.value,0.38789225
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.doseQuantity.unit,0.38628393
interpretation.coding.system,ClinicalDocument.component.structuredBody.component.section.entry.observation.interpretationCode.codeSystem,0.37729084
identifier.value,ClinicalDocument.versionNumber.value,0.3717544
component.dataAbsentReason.text,component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.templateId.root,0.3702703
entry.resource.address.postalCode,ClinicalDocument.recordTarget.patientRole.addr.postalCode.@value,0.36978382
interpretation.coding.display,component.structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.interpretationCode.displayName,0.36460364
interpretation.coding.code,ClinicalDocument.component.structuredBody.component.section.entry.observation.interpretationCode.code,0.3644898
interpretation.coding.code,component.structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.interpretationCode.code,0.36293215
snapshot.element.constraint.extension.url,ClinicalDocument.authorization.consent.id.extension,0.3612045
address.postalCode,ClinicalDocument.author.assignedAuthor.addr.postalCode.@value,0.35873795
content.attachment.contentType,ClinicalDocument.author.time.type,0.35172826
performer.display,ClinicalDocument.documentationOf.serviceEvent.performer.functionCode.displayName,0.3502155
item.item.item.text,text.list.item.table.tbody.tr.td.list.item.table.tbody.styleCode,0.34813112
item.item.text,text.list.item.table.tbody.tr.td.list.item.table.tbody.styleCode,0.34813112
entry.resource.name.family,ClinicalDocument.recordTarget.patientRole.patient.name.family.@value,0.34520146
entry.resource.name.given,ClinicalDocument.recordTarget.patientRole.patient.name.given.@value,0.3370279
