key,match,dist
relationship.coding.system,observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.codeSystem,0.5071904
relationship.coding.code,observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.code,0.503698
clinicalStatus.coding.system,ClinicalDocument.code.codeSystem,0.49706435
component.code.coding.code,ClinicalDocument.component.typeCode,0.49497205
clinicalStatus.coding.code,ClinicalDocument.code.code,0.4911401
relationship.coding.display,observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.code.displayName,0.4822725
element.type.extension.url,ClinicalDocument.typeId.extension,0.46969235
clinicalStatus.coding.display,ClinicalDocument.code.displayName,0.46948758
referenceRange.high.value,component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.value,0.46905097
referenceRange.low.value,component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.value,0.46259812
rest.documentation,ClinicalDocument.documentationOf.typeCode,0.45926693
entry.resource.organization.reference,component.section.entry.organizer.component.observation.referenceRange.observationRange.text.reference.value,0.44855025
referenceRange.high.unit,component.section.entry.organizer.component.observation.referenceRange.observationRange.value.high.unit,0.44786167
participant.role.coding.code,ClinicalDocument.participant.functionCode.code,0.44544828
component.code.coding.display,ClinicalDocument.componentOf.encompassingEncounter.code.displayName,0.444702
referenceRange.low.unit,component.section.entry.organizer.component.observation.referenceRange.observationRange.value.low.unit,0.44113246
component.valueQuantity.value,ClinicalDocument.component.structuredBody.component.section.entry.supply.quantity.value,0.43806055
entry.resource.telecom.value,ClinicalDocument.recordTarget.patientRole.telecom.value,0.42968866
participant.role.coding.system,ClinicalDocument.participant.associatedEntity.code.codeSystem,0.4286679
telecom.value,ClinicalDocument.author.assignedAuthor.telecom.value,0.42837408
effectiveDateTime,ClinicalDocument.effectiveTime.type,0.42765293
entry.resource.location.reference,entry.act.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.text.reference.value,0.4271938
content.id,tbody.tr.td.list.item.table.tbody.tr.td.content.ID,0.42300352
hospitalization.dischargeDisposition.coding.system,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.codeSystem,0.42123082
encounter.reference,entry.encounter.entryRelationship.act.entryRelationship.observation.entryRelationship.observation.text.reference.value,0.41378388
encounter.reference,entry.encounter.entryRelationship.act.entryRelationship.observation.entryRelationship.act.text.reference.value,0.41378388
hospitalization.dischargeDisposition.coding.code,ClinicalDocument.componentOf.encompassingEncounter.dischargeDispositionCode.code,0.41291487
entry.resource.telecom.use,ClinicalDocument.recordTarget.patientRole.telecom.use,0.4118988
clinicalStatus.text,ClinicalDocument.id.root,0.40995112
content.attachment.title,ClinicalDocument.title.type,0.4052435
element.binding.extension.valueCanonical,ClinicalDocument.id.extension,0.40477666
telecom.use,ClinicalDocument.author.assignedAuthor.telecom.use,0.40473628
component.dataAbsentReason.coding.code,component.section.entry.observation.entryRelationship.observation.entryRelationship.observation.entryRelationship.observation.classCode,0.4038205
entry.resource.practitioner.reference,component.section.entry.act.entryRelationship.act.entryRelationship.act.text.reference.value,0.39903644
participant.role.coding.display,ClinicalDocument.participant.associatedEntity.code.displayName,0.39791366
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.rateQuantity.unit,0.38965186
component.valueQuantity.unit,ClinicalDocument.component.structuredBody.component.section.entry.substanceAdministration.doseQuantity.unit,0.38727173
element.constraint.extension.url,ClinicalDocument.authorization.consent.id.extension,0.38627216
entry.resource.organization.display,component.structuredBody.component.section.entry.organizer.component.observation.code.translation.displayName,0.37822112
qualification.identifier.assigner.display,ClinicalDocument.dataEnterer.assignedEntity.code.displayName,0.37728032
entry.resource.organization.display,component.structuredBody.component.section.entry.organizer.subject.relatedSubject.code.translation.displayName,0.3759993
resource.qualification.identifier.value,structuredBody.component.section.entry.act.entryRelationship.act.code.qualifier.value.code,0.37278676
identifier.value,ClinicalDocument.versionNumber.value,0.3727422
entry.resource.address.postalCode,ClinicalDocument.recordTarget.patientRole.addr.postalCode.@value,0.37077162
interpretation.coding.display,structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.interpretationCode.displayName,0.3669909
interpretation.coding.code,structuredBody.component.section.entry.act.entryRelationship.observation.entryRelationship.observation.interpretationCode.code,0.3654776
interpretation.coding.code,ClinicalDocument.component.structuredBody.component.section.entry.observation.interpretationCode.code,0.3654776
address.postalCode,ClinicalDocument.author.assignedAuthor.addr.postalCode.@value,0.35972574
